Address,lat,lng
309 101ST   STREET                       ,40.7874627,-73.94477640000001
436 100TH STREET                         ,40.7852674,-73.94158759999999
450 100TH   STREET                       ,40.7852253,-73.9414865
1 JACKSON COURT                          ,40.611601,-74.03270599999999
258 BATTERY AVENUE                       ,40.6134846,-74.02635149999999
251 DAHLGREN PL                          ,40.613911,-74.02657099999999
812 67 STREET                            ,40.7636642,-73.9561147
883 68TH STREET                          ,40.7638124,-73.9544769
802 68TH   STREET                        ,40.7638124,-73.9544769
6812 FORT HAMILTON PARKWA                ,40.629122,-74.012035
245 61ST STREET                          ,40.762316,-73.963904
222 61ST STREET                          ,40.7622647,-73.96481039999999
274 61ST   STREET                        ,40.7619283,-73.9636172
541 66TH   STREET                        ,40.7630681,-73.9565395
531 66TH   STREET                        ,40.7630681,-73.9565395
529 66TH STREET                          ,40.7630681,-73.9565395
715 66TH STREET                          ,40.7630681,-73.9565395
709 66TH STREET                          ,40.7630681,-73.9565395
6640 SEDGWICK PLACE                      ,40.64023299999999,-74.02886300000002
6653 BERGEN PLACE                        ,40.63929,-74.02796099999999
