ADDRESS,ZIP CODE,lat,lng
122 COLUMBIA HEIGHTS                     ,11201,40.699573,-73.995991
43 COLUMBIA PLACE                        ,11201,40.692615,-73.99857399999999
195 MONTAGUE STREET                      ,11201,40.6943117,-73.9911015
58-60 COURT STREET                       ,11201,40.69213209999999,-73.99144559999999
149 ATLANTIC AVENUE                      ,11201,40.6906652,-73.99509429999999
951 PACIFIC STREET                       ,11238,40.680129,-73.962673
830 DEAN STREET                          ,11238,40.6790473,-73.9625514
936 83RD   STREET                        ,11228,40.619902,-74.01939899999999
938 83RD   STREET                        ,11228,40.6200578,-74.0192275
940 83RD   STREET                        ,11228,40.62004839999999,-74.019212
915 ATLANTIC AVENUE                      ,11238,40.680974,-73.96244399999999
9 DEKALB AVENUE                          ,11201,40.6901579,-73.9824976
911 ATLANTIC AVENUE                      ,11238,40.68095539999999,-73.9627324
151 PRESIDENT STREET                     ,11231,40.683216,-74.00106699999999
NA PRESIDENT STREET                      ,0,40.684309,-74.00548069999999
25 LEGION STREET                         ,11212,40.668201,-73.9178699
29 LEGION STREET                         ,11212,40.668081,-73.91784
1872 STRAUSS STREET                      ,11212,40.668223,-73.916471
1892 STRAUSS STREET                      ,11212,40.6678,-73.91636299999999
531 SARATOGA AVENUE                      ,11212,40.667952,-73.91677
1897 STRAUSS STREET                      ,11212,40.66766,-73.915739
1891 STRAUSS STREET                      ,11212,40.667822,-73.91578
68 HERZL STREET                          ,11212,40.668293,-73.915535
93 HERZL STREET                          ,11212,40.667741,-73.914806
563 THOMAS S BOYLAND ST                  ,11212,40.667083,-73.91265
547 THOMAS BOYLAND ST                    ,11212,40.667451,-73.912747
134 GRAFTON STREET                       ,11212,40.664977,-73.918583
141 GRAFTON STREET                       ,11212,40.6649529,-73.917991
137 GRAFTON STREET                       ,11212,40.665062,-73.918018
580 THOMAS S BOYLAND ST                  ,11212,40.66641,-73.913136
612 THOMAS S BOYLAND ST                  ,11212,40.665769,-73.91297000000002
599 THOMAS S BOYLAND ST                  ,11212,40.666127,-73.91240599999999
214 TAPSCOTT STREET                      ,11212,40.662623,-73.919927
202 LEGION STREET                        ,11212,40.6637879,-73.917316
221 HERZL STREET                         ,11212,40.664597,-73.914016
245 BRISTOL STREET                       ,11212,40.665191,-73.9111999
292 CHESTER STREET                       ,11212,40.664461,-73.91066099999999
807 HOWARD AVENUE                        ,11212,40.662202,-73.91823699999999
236 GRAFTON STREET                       ,11212,40.662303,-73.917895
275 GRAFTON STREET                       ,11212,40.66155,-73.917118
248 LEGION STREET                        ,11212,40.66254,-73.916986
245 LEGION STREET                        ,11212,40.66272,-73.91647499999999
730 SARATOGA AVENUE                      ,11212,40.662724,-73.91611
744 SARATOGA AVENUE                      ,11212,40.662386,-73.915988
754 SARATOGA AVENUE                      ,11212,40.66213,-73.91592299999999
2096 STRAUSS STREET                      ,11212,40.6626199,-73.915024
297 EAST 98TH   STREET                   ,11212,40.660647,-73.9177969
504 WATKINS STREET                       ,11212,40.660177,-73.9057289
920 ROCKAWAY AVENUE                      ,11212,40.657167,-73.9078339
939 ROCKAWAY AVENUE                      ,11212,40.656703,-73.907089
671 MOTHER GASTON BLVD                   ,11212,40.662357,-73.90464899999999
426 CHRISTOPHER AVENUE                   ,11212,40.661899,-73.904162
620 SACKMAN STREET                       ,11212,40.66237,-73.903325
615 SACKMAN STREET                       ,11212,40.662577,-73.902788
485 POWELL STREET                        ,11212,40.662447,-73.901798
475 POWELL STREET                        ,11212,40.66269,-73.901862
502 JUNIUS                               ,11212,40.662303,-73.90139599999999
487 POWELL STREET                        ,11212,40.662399,-73.90178499999999
681 SACKMAN STREET                       ,11212,40.660854,-73.902338
527 POWELL STREET                        ,11212,40.661248,-73.901483
521 POWELL STREET                        ,11212,40.661384,-73.901518
505 CHRISTOPHER AVENUE                   ,11212,40.659638,-73.903002
735 SACKMAN STREET                       ,11212,40.668016,-73.9044475
572 POWELL STREET                        ,11212,40.659991,-73.901748
594 POWELL STREET                        ,11212,40.6594089,-73.901596
596 JUNIUS STREET                        ,11212,40.6596974,-73.90071929999999
539 CHRISTOPHER AVE                      ,11212,40.658548,-73.902711
1731 PITKIN AVENUE                       ,11212,40.670153,-73.9092749
2019 UNION STREET                        ,11212,40.666928,-73.92143899999999
50 TAPSCOTT ST                           ,11212,40.666584,-73.920981
1936 STRAUSS STREET                      ,11212,40.666683,-73.916077
503 THOMAS S BOYLAND ST                  ,11212,40.668493,-73.91301899999999
139 CHESTER STREET                       ,11212,40.668384,-73.911085
1788 PITKIN AVENUE                       ,11212,40.6700478,-73.907157
1784 PITKIN AVENUE                       ,11212,40.669991,-73.90719299999999
2124 UNION STREET                        ,11212,40.664345,-73.921357
156 GRAFTON STREET                       ,11212,40.664488,-73.91846
139 GRAFTON STREET                       ,11212,40.665008,-73.9180049
133 GRAFTON ST                           ,11212,40.665171,-73.91804599999999
632 SARATOGA AVENUE                      ,11212,40.665325,-73.916771
192 HERZL ST                             ,11212,40.665351,-73.91477499999999
191 HERZL STREET                         ,11212,40.665439,-73.9142169
776 HOWARD AVENUE                        ,11212,40.66298,-73.9190519
93 DUMONT AV                             ,11212,40.663187,-73.91641299999999
257 HERZL STREET                         ,11212,40.663607,-73.913772
255 HERZL STREET                         ,11212,40.663673,-73.913788
170 BLAKE AVENUE                         ,11212,40.664888,-73.913286
277 GRAFTON STREET                       ,11212,40.661468,-73.917143
249 GRAFTON STREET                       ,11212,40.66209300000001,-73.9172509
2094 STRAUSS STREET                      ,11212,40.662675,-73.915038
2132 STRAUSS STREET                      ,11212,40.66184,-73.9148249
743 SARATOGA AVENUE                      ,11212,40.6625178,-73.9155409
311 GRAFTON STREET                       ,11212,40.660518,-73.916859
96 LIVONIA AVENUE                        ,11212,40.661516,-73.91462299999999
370 AMBOY STREET                         ,11212,40.661108,-73.912753
379 AMBOY STREET                         ,11212,40.66101,-73.91214699999999
799 THOMAS S BOYLAND ST                  ,11212,40.6610299,-73.91113399999999
899 SARATOGA AVENUE                      ,11212,40.658658,-73.914372
424 AMBOY STREET                         ,11212,40.65979600000001,-73.912417
426 AMBOY STREET                         ,11212,40.659723,-73.912398
828 THOMAS S BOYLAND ST                  ,11212,40.660096,-73.91154999999999
847 THOMAS S. BOYLAND ST                 ,11212,40.659716,-73.910791
466 HERZL STREET                         ,11212,40.658269,-73.912967
884 THOMAS S BOYLAND ST                  ,11212,40.658646,-73.911169
907 THOMAS S BOYLAND ST                  ,11212,40.658216,-73.91040199999999
536 CHESTER STREET                       ,11212,40.658297,-73.909126
540 CHESTER STREET                       ,11212,40.658223,-73.909109
568 BRISTOL STREET                       ,11212,40.65694999999999,-73.90969299999999
565 BRISTOL STREET                       ,11212,40.657097,-73.909133
561 BRISTOL STREET                       ,11212,40.657164,-73.909151
588 CHESTER STREET                       ,11212,40.656949,-73.908731
599 CHESTER STREET                       ,11212,40.656908,-73.908132
496 THATFORD AVENUE                      ,11212,40.657661,-73.906978
520 THATFORD AVENUE                      ,11212,40.65713299999999,-73.906837
515 THATFORD AVENUE                      ,11212,40.65726799999999,-73.90629
485 THATFORD AVE                         ,11212,40.65793,-73.906464
204 LOTT AVENUE                          ,11212,40.6581585,-73.90606749999999
529 THATFORD AVENUE                      ,11212,40.656957,-73.906207
575 OSBORN STREET                        ,11212,40.657697,-73.90545399999999
1031 THOMAS S. BOYLAND ST                ,11212,40.655015,-73.90959
656 OSBORN STREET                        ,11212,40.65559400000001,-73.905486
922 MOTHER GASTON BLVD                   ,11212,40.655696,-73.90360799999999
301 MOTHER GASTON BLVD                   ,11212,40.671962,-73.90711
144 LIBERTY AVENUE                       ,11212,40.672992,-73.90494199999999
97 BELMONT AVENUE                        ,11212,40.66914329999999,-73.90652949999999
520A CHRISTOPHER AVENUE                  ,11212,40.6590812,-73.9031636
57 CHESTER STREET                        ,11212,40.6703744,-73.9117442
55 CHESTER STREET                        ,11212,40.670424,-73.9117452
53 CHESTER STREET                        ,11212,40.670466,-73.9117593
129 CHESTER AVENUE                       ,11218,40.6422701,-73.9829166
115 THATFORD AVE                         ,11212,40.6689726,-73.9094175
149 WATKINS STREET                       ,11212,40.669255,-73.907455
139 WATKINS STREET                       ,11212,40.66950300000001,-73.90752499999999
131 WATKINS STREET                       ,11212,40.669669,-73.907572
195 LEGION STREET                        ,11212,40.6640159,-73.916798
278 AMBOY STREET                         ,11212,40.6636,-73.9134009
770 SARATOGA                             ,11212,40.661858,-73.915815
2106 STRAUSS                             ,11212,40.662402,-73.914968
764 HOPKINSON AVENUE                     ,11212,40.661741,-73.9119319
862 SARATOGA AVENUE                      ,11212,40.65943499999999,-73.915241
874 SARATOGA AVE                         ,11212,40.65916199999999,-73.915167
887 SARATOGA AVENUE                      ,11212,40.65891999999999,-73.914441
916 THOMAS S BOYLAND ST                  ,11212,40.657958,-73.910988
255 GRAFTON STREET                       ,11212,40.66196,-73.917219
99 LOTT AVENUE                           ,11212,40.657807,-73.910111
303 POWELL STREET                        ,11212,40.6671747,-73.9030989
POWELL STREET                            ,0,40.6747035,-73.9052444
2022 UNION STREET                        ,11212,40.666854,-73.921987
2032 UNION ST                            ,11212,40.666652,-73.921936
2061 UNION STREET                        ,11212,40.666057,-73.921217
71 TAPSCOTT STREET                       ,11212,40.666201,-73.920289
95 LEGION STREET                         ,11212,40.666616,-73.917462
77 LEGION STREET                         ,11212,40.6670609,-73.917576
130 BRISTOL STREET                       ,11212,40.668094,-73.912547
158 BRISTOL STREET                       ,11212,40.667493,-73.91238899999999
50 SUTTER AVENUE                         ,11212,40.6654767,-73.9207014
116 TAPSCOTT STREET                      ,11233,40.6649121,-73.9205197
2007 STRAUSS STREET                      ,11212,40.6650909,-73.915082
174 GRAFTON STREET                       ,11233,40.663891,-73.9182979
788 HOWARD AVENUE                        ,11212,40.6624551,-73.91880929999999
802 HOWARD AVENUE                        ,11212,40.6621979,-73.91888999999999
808 HOWARD AVENUE                        ,11233,40.6620599,-73.918858
688 ROCKAWAY AVENUE                      ,11212,40.663067,-73.909368
364 LEGION STREET                        ,11212,40.65957900000001,-73.916236
2214 STRAUSS STREET                      ,11212,40.659597,-73.914259
85 NEWPORT ST                            ,11212,40.659079,-73.912272
415 HERZL STREET                         ,11212,40.659614,-73.912736
469 BRISTOL STREET                       ,11212,40.659629,-73.90980499999999
453 BRISTOL STREET                       ,11212,40.659965,-73.909891
449 BRISTOL STREET                       ,11212,40.660105,-73.909926
469 EAST 98TH   STREET                   ,11212,40.6572345,-73.9139999
919 SARATOGA AVENUE                      ,11212,40.6580663,-73.914243
2284 STRAUSS STREET                      ,11212,40.657849,-73.9138119
2281 STRAUSS ST                          ,11212,40.6579369,-73.913245
460 HERZL STREET                         ,11212,40.658395,-73.913001
76 NEWPORT STREET                        ,11212,40.658574,-73.912504
908 HOPKINSON AVENUE                     ,11233,40.658129,-73.911033
893-5 HOPKINSON AVENUE                   ,11233,40.658508,-73.9106134
509 BRISTOL STREET                       ,11212,40.658503,-73.909536
514 CHESTER STREET                       ,11207,40.658771,-73.909235
537 CHESTER STREET                       ,11212,40.658341,-73.90854999999999
165 LOTT AVENUE                          ,11212,40.658761,-73.907477
465 THATFORD AVENUE                      ,11212,40.658901,-73.90653999999999
665 WATKINS STREET                       ,11212,40.655918,-73.904029
219 SACKMAN STREET                       ,11212,40.672573,-73.9053519
620 HOWARD AVENUE                        ,11212,40.666862,-73.920085
125 DUMONT AVENUE                        ,11212,40.66332999999999,-73.915198
125 DUMONT                               ,11212,40.66332999999999,-73.915198
448 HERZL STREET                         ,11212,40.658856,-73.913116
1535 PITKIN AVENUE                       ,11212,40.6689715,-73.9169368
484 ROCKAWAY AVENUE                      ,11212,40.6681389,-73.910656
1721 PITKIN AVE                          ,11212,40.6700481,-73.9095236
1581 PITKIN AVENUE                       ,11212,40.6692279,-73.915126
1669 PITKIN AVENUE                       ,11212,40.669753,-73.91157
1608 PITKIN AVENUE                       ,11212,40.6690294,-73.91401859999999
444 ROCKAWAY AVENUE                      ,11212,40.6690811,-73.9108171
138 OSBORN STREET                        ,11212,40.669232,-73.908993
51 BELMONT AVENUE                        ,11212,40.6688735,-73.9084507
79 BELMONT AVENUE                        ,11212,40.66909,-73.907361
372 MOTHER GASTON BLVD                   ,11212,40.6700495,-73.9071854
430 MOTHER GASTON BLVD                   ,11212,40.6684774,-73.9068157
387 MOTHER GASTON BLVD                   ,11212,40.669711,-73.906342
252 NEWPORT STREET                       ,11212,40.659545,-73.90553899999999
135 LIBERTY AVENUE                       ,11212,40.6733044,-73.90536279999999
131 LIBERTY AVENUE                       ,11212,40.6733499,-73.9055578
123 LIBERTY AVENUE                       ,11212,40.6730524,-73.905716
16 POWELL STREET                         ,11212,40.67436259999999,-73.9051566
1815 PITKIN AVENUE                       ,11212,40.67063599999999,-73.90590399999999
257 HEGEMAN AVENUE                       ,11212,40.657245,-73.902211
68 NEW LOTS AVENUE                       ,11212,40.657502,-73.902258
94 NEW LOTS AVENUE                       ,11212,40.657626,-73.901387
656 POWELL STREET                        ,11212,40.657728,-73.9011809
660 POWELL STREET                        ,11212,40.65766,-73.901164
662 POWELL STREET                        ,11212,40.6575909,-73.90114700000001
666 POWELL STREET                        ,11212,40.65741999999999,-73.901107
670 THOMAS S BOYLAND ST                  ,11212,40.6639709,-73.912527
373 HERZL STREET                         ,11212,40.660789,-73.913031
137 LIBERTY AVENUE                       ,11212,40.673296,-73.905264
139 LIBERTY AVENUE                       ,11212,40.67331300000001,-73.905196
236 JUNIUS STREET                        ,11212,40.669053,-73.90312999999999
353 ROCKAWAY AVENUE                      ,11212,40.6713949,-73.910845
98 THATFORD AVENUE                       ,11212,40.669364,-73.909978
379 EAST 98TH   STREET                   ,11212,40.659011,-73.915983
127 POWELL STREET                        ,11212,40.671606,-73.904166
635 ROCKAWAY AVENUE                      ,11212,40.665379,-73.90916299999999
133 DUMONT AVENUE                        ,11212,40.663482,-73.9147179
347 ROCKAWAY AVENUE                      ,11212,40.67151399999999,-73.91087499999999
194 SACKMAN STREET                       ,11212,40.673362,-73.906155
113 LIBERTY AVENUE                       ,11212,40.6731229,-73.906367
774 ROCKAWAY AVENUE                      ,11212,40.6606616,-73.9086292
260 56TH STREET                          ,11220,40.64467399999999,-74.019136
256 43RD STREET                          ,11232,40.6519819,-74.01162099999999
251 45TH ST                              ,11220,40.651269,-74.012548
235 45TH STREET                          ,11220,40.651533,-74.012986
227 45TH   STREET                        ,11220,40.651672,-74.0132129
4406 3 AVENUE                            ,11220,40.651092,-74.011622
258 50TH STREET                          ,11220,40.64800899999999,-74.015678
239 53RD STREET                          ,11220,40.646953,-74.0174679
245 54TH STREET                          ,11220,40.646319,-74.017928
269 55TH   STREET                        ,11220,40.645397,-74.017877
253 56 STREET                            ,11220,40.645083,-74.018868
245 56TH STREET                          ,11220,40.645214,-74.019082
264 56TH STREET                          ,11220,40.644604,-74.019018
239 60TH STREET                          ,11220,40.643048,-74.021559
254 49TH   STREET                        ,11220,40.648623,-74.015146
254 49 STREET                            ,11220,40.648623,-74.015146
258 49 STREET                            ,11220,40.648589,-74.015089
261 50TH STREET                          ,11220,40.648314,-74.0152279
252 50TH   STREET                        ,11220,40.648079,-74.0157909
235 51ST STREET                          ,11220,40.64809899999999,-74.01641599999999
256 53RD   STREET                        ,11220,40.646415,-74.017499
238 54TH STREET                          ,11220,40.646077,-74.018413
266 56TH   STREET                        ,11220,40.644569,-74.018959
237 57TH   STREET                        ,11220,40.644772,-74.019875
4220 3RD AVENUE                          ,11232,40.6519649,-74.010752
269 56 STREET                            ,11220,40.64487,-74.018517
231 56TH   STREET                        ,11220,40.645387,-74.0193649
5418 3 AVENUE                            ,11220,40.64532,-74.01768500000001
238 56TH   STREET                        ,11220,40.6449659,-74.0196239
3918 3 AVENUE                            ,11232,40.65365,-74.00899199999999
4524 3 AVENUE                            ,11220,40.6502098,-74.0125163
700 3RD AVENUE                           ,11232,40.663692,-73.998544
152 41ST   STREET                        ,11232,40.654432,-74.01266199999999
214 44TH   STREET                        ,11232,40.652009,-74.013162
140 50TH   STREET                        ,11232,40.649694,-74.01826249999999
5002 2 AVENUE                            ,11232,40.6490622,-74.0173089
14 53RD STREET                           ,11232,40.6502545,-74.0236658
20TH   STREET                            ,0,40.7382858,-73.9876828
N/A 42ND   STREET                        ,11232,40.6502551,-74.0067656
161 42ND   STREET                        ,11232,40.654108,-74.01271899999999
226 42 STREET                            ,11232,40.65295100000001,-74.011746
226 42ND STREET                          ,11232,40.65295100000001,-74.011746
4923 2ND AVENUE                          ,11232,40.6493382,-74.0166493
60 20TH STREET                           ,11232,40.666145,-73.9990119
70 20TH   STREET                         ,11232,40.665835,-73.998469
75-81 20TH STREET                        ,11232,40.6654798,-73.998609
210 39TH   STREET                        ,11232,40.6548677,-74.0102003
214 40TH   STREET                        ,11232,40.654191,-74.0107869
160 41ST   STREET                        ,11232,40.654328,-74.012492
153 42ND   STREET                        ,11232,40.654251,-74.012958
169-171 43RD STREET                      ,11232,40.653433,-74.013132
161-165 43RD   STREET                    ,11232,40.653519,-74.013274
210 42ND   STREET                        ,11232,40.653147,-74.01207699999999
4473 1 AVENUE                            ,11232,40.6529779,-74.0161871
263-265 47TH STREET                      ,11220,40.649926,-74.013381
266 47 STREET                            ,11220,40.6496674,-74.01355769999999
220 52ND   STREET                        ,11220,40.64745000000001,-74.017718
222 52ND   STREET                        ,11220,40.647422,-74.017669
244 52ND   STREET                        ,11220,40.647123,-74.017163
246 52ND   STREET                        ,11220,40.647095,-74.01711499999999
248 52ND   STREET                        ,11220,40.647067,-74.017068
5718 2 AVENUE                            ,11220,40.644976,-74.021607
45 TROUTMAN STREET                       ,11206,40.698415,-73.932463
129 TROUTMAN STREET                      ,11206,40.699978,-73.929693
216 TROUTMAN STREET                      ,11237,40.70193,-73.92711
77 STARR STREET                          ,11237,40.701908,-73.92662399999999
12 LAWTON STREET                         ,11221,40.694881,-73.930649
702 HART STREET                          ,11221,40.699205,-73.925057
704 HART STREET                          ,11221,40.6992369,-73.9249619
23 STANHOPE STREET                       ,11221,40.6950945,-73.9261157
281 EVERGREEN AVENUE                     ,11221,40.695257,-73.925218
65 HARMAN STREET                         ,11221,40.6952349,-73.92380399999999
1335 GREENE AVE                          ,11237,40.6995,-73.91834800000001
937 BUSHWICK AVE                         ,11221,40.6929299,-73.92370199999999
1010 BUSHWICK AVENUE                     ,11221,40.691348,-73.922101
1001 BUSHWICK AVENUE                     ,11221,40.691875,-73.921852
1103 BUSHWICK AVENUE                     ,11221,40.69012300000001,-73.9187479
120 WOODBINE STREET                      ,11221,40.691893,-73.916994
609 KNICKERBOCKER AVENUE                 ,11221,40.696178,-73.913352
1110 HALSEY STREET                       ,11207,40.689041,-73.911608
245 SCHAEFER STREET                      ,11207,40.691275,-73.90659699999999
32 SCHAEFER STREET                       ,11207,40.685134,-73.91190399999999
673 EVERGREEN AVENUE                     ,11207,40.687126,-73.909512
1373 DECATUR STREET                      ,11237,40.6926054,-73.90406639999999
76A COOPER STREET                        ,11207,40.68553199999999,-73.90919699999999
94 VANDERVEER STREET                     ,11207,40.68197199999999,-73.90332699999999
18 FAYETTE STREET                        ,11206,40.700186,-73.939729
29 LOCUST STREET                         ,11206,40.699486,-73.937648
91 BEAVER STREET                         ,11206,40.69905,-73.93606799999999
16 ARION PLACE                           ,11206,40.698143,-73.93607
31 MELROSE STREET                        ,11206,40.698228,-73.935543
29 MELROSE STREET                        ,11206,40.698184,-73.93558600000001
38 NOLL STREET                           ,11206,40.700151,-73.934623
130 NOLL STREET                          ,11206,40.702432,-73.931246
137 GEORGE STREET                        ,11237,40.703997,-73.92925
134 GEORGE STREET                        ,11237,40.703535,-73.928979
138 GEORGE STREET                        ,11237,40.70364000000001,-73.9288739
142 GEORGE STREET                        ,11237,40.703736,-73.928781
114 JEFFERSON STREET                     ,11206,40.699382,-73.9307369
128 JEFFERSON STREET                     ,11206,40.699723,-73.930396
104 CENTRAL AVENUE                       ,11206,40.700289,-73.92956
136 JEFFERSON ST                         ,11206,40.699915,-73.930206
94 WILSON AVENUE                         ,11237,40.701683,-73.927824
181 TROUTMAN STREET                      ,11206,40.701293,-73.9283899
1207 MYRTLE AVENUE                       ,11221,40.6975326,-73.9317946
987 WILLOUGHBY AVENUE                    ,11221,40.698728,-73.9297
985 WILLOUGHBY AVENUE                    ,11221,40.698689,-73.929774
81 STARR STREET                          ,11237,40.702019,-73.92651699999999
1005 BROADWAY                            ,11221,40.696154,-73.933241
1001 BROADWAY                            ,11221,40.6961455,-73.9334286
919 WILLOUGHBY AVE                       ,11221,40.6968202,-73.93245069999999
897 WILLOUGHBY AVENUE                    ,11221,40.696375,-73.93289399999999
893 WILLOUGHBY AVENUE                    ,11221,40.6962119,-73.9328855
18 STARR STREET                          ,11221,40.7002,-73.927576
894 WILLOUGHBY AVENUE                    ,11221,40.696034,-73.93251500000001
684 BUSHWICK AVENUE                      ,11221,40.6969086,-73.93159059999999
982 WILLOUGHBY AVE                       ,11221,40.698265,-73.92947
982 WILLOUGHBY AVENUE                    ,11221,40.698265,-73.92947
115 SUYDAM STREET                        ,11221,40.698589,-73.928394
119 SUYDAM STREET                        ,11221,40.69865900000001,-73.928281
710 BUSHWICK AVENUE                      ,11221,40.696334,-73.930993
716 BUSHWICK AVE                         ,11221,40.696214,-73.930776
489 HART STREET                          ,11221,40.6955913,-73.93149919999999
72 SUYDAM ST                             ,11221,40.697,-73.930088
72 SUYDAM STREET                         ,11221,40.697,-73.930088
124 SUYDAM STREET                        ,11221,40.698336,-73.9279059
130 SUYDAM STREET                        ,11221,40.698472,-73.927679
142 SUYDAM STREET                        ,11221,40.698729,-73.92725899999999
142 SUYDAM ST                            ,11221,40.698729,-73.92725899999999
168 CENTRAL AVENUE                       ,11221,40.698886,-73.92705099999999
180 SUYDAM STREET                        ,11221,40.699628,-73.92578499999999
721 HART STREET                          ,11221,40.699793,-73.925173
492 HART STREET                          ,11221,40.6954333,-73.9311005
506 HART STREET                          ,11221,40.6957581,-73.93079089999999
207 EVERGREEN AVENUE                     ,11221,40.69701999999999,-73.928347
51 CEDAR STREET                          ,11221,40.697194,-73.92783399999999
19 DODWORTH STREET                       ,11221,40.6949577,-73.930151
1279 DEKALB AVENUE                       ,11221,40.6971384,-73.9265637
1271 DEKALB AVENUE                       ,11221,40.696985,-73.926773
1269 DEKALB AVENUE                       ,11221,40.696948,-73.926818
710 HART STREET                          ,11221,40.6993579,-73.92487299999999
1357 DEKALB AVENUE                       ,11221,40.698928,-73.9248719
1355 DEKALB AVENUE                       ,11221,40.698877,-73.92493499999999
1351 DEKALB AVENUE                       ,11221,40.698828,-73.924998
53 STOCKHOLM STREET                      ,11221,40.696375,-73.92618700000001
14A STOCKHOLM STREET                     ,11221,40.695012,-73.926824
308 EVERGREEN AVENUE                     ,11221,40.695363,-73.926371
267 EVERGREEN AVENUE                     ,11221,40.695638,-73.925868
85 STANHOPE STREET                       ,11221,40.696871,-73.924526
43 STANHOPE STREET                       ,11221,40.695726,-73.925646
66 STOCKHOLM STREET                      ,11221,40.696408,-73.925426
74 STOCKHOLM STREET                      ,11221,40.696658,-73.925181
1191 BROADWAY                            ,11221,40.6926119,-73.92699
26 KOSSUTH PLACE                         ,11221,40.693379,-73.926846
1143 LAFAYETTE AVENUE                    ,11221,40.69341600000001,-73.92635
1127 LAFAYETTE AVENUE                    ,11221,40.693133,-73.926636
851 BUSHWICK AVENUE                      ,11221,40.694332,-73.926244
845 BUSHWICK AVENUE                      ,11221,40.694426,-73.926412
64 STANHOPE STREET                       ,11221,40.695979,-73.924615
223 CENTRAL AVENUE                       ,11221,40.697376,-73.92338
174 STANHOPE STREET                      ,11237,40.699257,-73.92146600000001
589 VAN BUREN                            ,11221,40.692473,-73.9261159
305 EVERGREEN AVENUE                     ,11221,40.694761,-73.924365
78 HIMROD STREET                         ,11221,40.695681,-73.92382099999999
96 HIMROD STREET                         ,11221,40.696072,-73.92343199999999
98 HIMROD STREET                         ,11221,40.696127,-73.923378
100 HIMROD STREET                        ,11221,40.696181,-73.9233239
104 HIMROD STREET                        ,11221,40.696268,-73.923239
109 HARMAN STREET                        ,11221,40.696124,-73.922927
75 HARMAN STREET                         ,11221,40.6954179,-73.923622
73 HARMAN ST                             ,11221,40.695378,-73.9236619
1117 GREENE AVENUE                       ,11221,40.693904,-73.923903
68 HARMAN STREET                         ,11221,40.695001,-73.923304
100 HARMAN STREET                        ,11221,40.69564,-73.92267799999999
106 HARMAN STREET                        ,11221,40.695772,-73.92255
118 HARMAN STREET                        ,11221,40.696033,-73.92229499999999
940 BUSHWICK AVENUE                      ,11221,40.692439,-73.923885
33 GOODWIN PLACE                         ,11221,40.691833,-73.923619
23 GOODWIN PLACE                         ,11221,40.691998,-73.923896
384 EVERGREEN AVENUE                     ,11207,40.6937237,-73.92335369999999
384 EVERGREEN AVE                        ,11207,40.6937237,-73.92335369999999
1212A GREENE AVENUE                      ,11221,40.695438,-73.921712
93 BLEECKER STREET                       ,11221,40.695047,-73.921639
1370 GREENE AVENUE                       ,11237,40.69949099999999,-73.917732
1376 GREENE AVENUE                       ,11237,40.699622,-73.917602
18A BLEECKER STREET                      ,11221,40.693047,-73.922871
965 BUSHWICK AVENUE                      ,11221,40.6924459,-73.922805
86 BLEECKER STREET                       ,11221,40.694596,-73.921347
98 BLEECKER STREET                       ,11221,40.694893,-73.9210559
103 MENAHAN ST                           ,11221,40.69495999999999,-73.920535
81A MENAHAN STREET                       ,11221,40.694483,-73.921004
67 MENAHAN STREET                        ,11221,40.69414,-73.921339
290 BLEECKER STREET                      ,11237,40.69965500000001,-73.91638499999999
103 GROVE STREET                         ,11221,40.693485,-73.920827
99-101 GROVE STREET                      ,11221,40.6934088,-73.9208068
126 LINDEN STREET                        ,11221,40.69352,-73.91890699999999
114 LINDEN STREET                        ,11221,40.693174,-73.919248
357A CENTRAL AVENUE                      ,11221,40.69423099999999,-73.917962
1471 GATES AVENUE                        ,11237,40.697923,-73.914209
65 PALMETTO STREET                       ,11221,40.69114099999999,-73.919612
61A PALMETTO STREET                      ,11221,40.691064,-73.919686
1071 BUSHWICK AVENUE                     ,11221,40.690753,-73.919876
1063 BUSHWICK AVENUE                     ,11221,40.690866,-73.920074
1178 GATES AVE                           ,11221,40.691696,-73.919524
364 WILSON AVENUE                        ,11221,40.694946,-73.91608699999999
336 IRVING AVENUE                        ,11237,40.6980829,-73.91325499999999
1090 BUSHWICK AVENUE                     ,11221,40.690062,-73.919606
41 WOODBINE STREET                       ,11221,40.689913,-73.919641
39 WOODBINE STREET                       ,11221,40.689866,-73.919686
70 PALMETTO STREET                       ,11221,40.690995,-73.91902999999999
76 PALMETTO STREET                       ,11221,40.691167,-73.91886099999999
518A EVERGREEN AVENUE                    ,11221,40.691439,-73.918336
79 WOODBINE STREET                       ,11221,40.691132,-73.918446
75 WOODBINE STREET                       ,11221,40.691002,-73.918572
143 WOODBINE STREET                      ,11221,40.692708,-73.916911
107 WOODBINE STREET                      ,11221,40.691868,-73.917733
226A PALMETTO ST                         ,11221,40.695009,-73.915111
228A PALMETTO STREET                     ,11221,40.695085,-73.9150389
270 PALMETTO STREET                      ,11221,40.6959329,-73.914197
225 WOODBINE                             ,11221,40.6948099,-73.9148013
32A WOODBINE STREET                      ,11221,40.689438,-73.91937899999999
483 EVERGREEN AVE                        ,11221,40.691332,-73.9169189
479 EVERGREEN AVENUE                     ,11221,40.691391,-73.91704
1119 MADISON STREET                      ,11221,40.6922179,-73.916231
230 WOODBINE STREET                      ,11221,40.694679,-73.914289
647 KNICKERBOCKER AVENUE                 ,11221,40.69554,-73.912172
645 KNICKERBOCKER AVENUE                 ,11221,40.695605,-73.91228799999999
1134 BUSHWICK AVE                        ,11221,40.689279,-73.918221
