Address,lat,lng
106 DITMARS STREET                       ,40.84936,-73.788023
626 CITY ISLAND AVENUE                   ,40.855216,-73.79095
216 CITY ISLAND AVE                      ,40.844455,-73.785111
373 CITY ISLAND AVE                      ,40.84895100000001,-73.787544
511 MINNIEFORD AVENUE                    ,40.852457,-73.788659
90 CITY ISLAND AVENUE                    ,40.84056,-73.783712
190 SCHOFIELD ST                         ,40.845063,-73.783581
170 SCHOFIELD STREET                     ,40.845081,-73.78358899999999
25 DEEP WATER WAY                        ,40.8464677,-73.7833102
1 ISLAND POINT                           ,40.8374736,-73.7831424
3 ISLAND POINT                           ,40.848165,-73.704156
ISLAND POINT                             ,40.847856,-73.70444499999999
67 ISLAND POINT                          ,40.8397551,-73.78371039999999
69 ISLAND POINT                          ,40.8397606,-73.7837124
244 BOWNE STREET                         ,40.8514644,-73.7851383
N/A BUCKLEY STREET                       ,40.83961,-73.785975
BUCKLEY STREET                           ,40.83961,-73.785975
82A ROCHELLE STREET                      ,40.838138,-73.78525200000001
181 CITY ISLAND AVENUE                   ,40.843174,-73.7853109
183 CITY ISLAND AVENUE                   ,40.843235,-73.78533399999999
187 CITY ISLAND AVENUE                   ,40.8433599,-73.78538100000002
450 CITY ISLAND AVENUE                   ,40.851004,-73.788026
"33 TIER STREET, H3                       ",40.848008,-73.790572
"33 TIER STREET, C                        ",40.848008,-73.790572
"33 TIER STREET, H1                       ",40.848008,-73.790572
261 CITY ISLAND AVENUE                   ,40.845881,-73.786289
BOWNE STREET                             ,40.75552030000001,-73.8202866
18 SHORE ROAD                            ,40.8830526,-73.7943162
1436 ROOSEVELT AVENUE                    ,40.7610571,-73.8241099
151 PARK DRIVE                           ,40.88671799999999,-73.80695
11 PARK DRIVE                            ,40.888253,-73.81281
ROOSEVELT AVENUE                         ,40.7498836,-73.8627059
PARK DRIVE                               ,40.8869964,-73.8089471
RIDGE PLACE                              ,40.8872404,-73.808844
3330-3333 DELAVALL AVE                   ,40.6490984,-73.9465039
ROMBOUTS AVENUE                          ,40.885153,-73.8302954
755 CO-OP CITY BOULEVARD                 ,40.8802138,-73.8269874
1172 FAIRFAX AVENUE                      ,40.836425,-73.82359500000001
1112 ELLSWORTH AVENUE                    ,40.835089,-73.822203
1122 ELLSWORTH AVENUE                    ,40.8353449,-73.822305
1120 THROGMORTON AVENUE                  ,40.8353682,-73.8216133
1118 VINCENT AVENUE                      ,40.835527,-73.820584
1120 VINCENT AVENUE                      ,40.835594,-73.820611
3187 FAIRMOUNT AVENUE                    ,40.8361329,-73.821631
1159 VINCENT AVENUE                      ,40.8366339,-73.821563
3215 FAIRMOUNT AVE                       ,40.8363725,-73.8205919
1111 STADIUM AVE                         ,40.836096,-73.817632
3237 FAIRMOUNT AVENUE                    ,40.8364978,-73.81986580000002
1238 KEARNEY AVENUE                      ,40.838252,-73.824539
3164 WATERBURY AVENUE                    ,40.8383405,-73.8227989
3195 BAISLEY AVENUE                      ,40.8373459,-73.8214878
3176 RAWLINS AVENUE                      ,40.83899299999999,-73.822829
3196 RAWLINS AVENUE                      ,40.8387044,-73.8220151
3250 RAWLINS AVENUE                      ,40.8379714,-73.82011659999999
3253 WATERBURY AVENUE                    ,40.837308,-73.820183
3201 WATERBURY AVE                       ,40.837775,-73.821292
3224 COUNTRY CLUB ROAD                   ,40.8407714,-73.8220015
3183 RAWLINS AVENUE                      ,40.8392539,-73.82242400000001
3170 VALHALLA                            ,40.84014639999999,-73.822188
3153 PARSIFAL PLACE                      ,40.8401349,-73.822947
3169 PARSIFAL PLACE                      ,40.839937,-73.82244299999999
3184 PARSIFAL PLACE                      ,40.839345,-73.821975
3172 PARSIFAL PLACE                      ,40.839545,-73.822487
1270 STADIUM AVE                         ,40.8386162,-73.81917109999999
3277 AGAR PLACE                          ,40.83921,-73.819373
3379 CAMPBELL DRIVE                      ,40.840471,-73.818069
3133 GRISWOLD AVENUE                     ,40.84444500000001,-73.8245038
1522 DWIGHT PLACE                        ,40.844972,-73.82381
3206 AMPERE AVENUE                       ,40.846032,-73.82077699999999
3214 AMPERE AVE                          ,40.846019,-73.820414
1619 KENNELWORTH PLACE                   ,40.846857,-73.82210599999999
3205 AMPERE AVE                          ,40.846472,-73.82087899999999
3345 LUCERNE STREET                      ,40.843076,-73.81665
1530 STADIUM AVENUE                      ,40.845149,-73.820009
1523 BAY VIEW AVENUE                     ,40.845465,-73.81771599999999
1618 BAY VIEW AVENUE                     ,40.846631,-73.817077
1671 BAY SHORE AVENUE                    ,40.8484125,-73.81673119999999
1037 VINCENT AVE                         ,40.834401,-73.820712
1018 VINCENT AVENUE                      ,40.8341489,-73.82001799999999
1034A VINCENT AVENUE                     ,40.834529,-73.820178
927 VINCENT AVENUE                       ,40.833014,-73.820143
923 VINCENT AVENUE                       ,40.832881,-73.820089
3244 LAYTON AVENUE                       ,40.835061,-73.818968
3251A BARKLEY AVENUE                     ,40.8340225,-73.81865359999999
1016 CLARENCE AVENUE                     ,40.834508,-73.818286
1493 SHORE DRIVE                         ,40.83542,-73.81736599999999
1457 SHORE DRIVE                         ,40.8345952,-73.8169958
3240 BARKLEY AVE                         ,40.833695,-73.818634
922 CLARENCE AVENUE                      ,40.833486,-73.817866
833 VINCENT AVENUE                       ,40.831285,-73.81906699999999
843 VINCENT AVENUE                       ,40.8315628,-73.81918879999999
805 WILCOX AVENUE                        ,40.8310612,-73.8177082
824 VINCENT AVE                          ,40.8312359,-73.8183737
3200 PHILIP AVENUE                       ,40.830395,-73.817809
733 WILCOX AVENUE                        ,40.829827,-73.81672499999999
736 VINCENT AVENUE                       ,40.82975700000001,-73.817103
755 CLARENCE AVENUE                      ,40.830827,-73.816467
710 WILCOX AVENUE                        ,40.82954000000001,-73.81578499999999
744 WILCOX AVENUE                        ,40.8304073,-73.8165551
634 THROGGS NECK EXPRESS                 ,40.7127837,-74.0059413
646 THROGGS NECK EXPRESS                 ,40.7127837,-74.0059413
631 VINCENT AVENUE                       ,40.827546,-73.81587999999999
620 VINCENT AVENUE                       ,40.827478,-73.8151479
646 WILCOX AVENUE                        ,40.8284809,-73.81487299999999
660 CLARENCE AVENUE                      ,40.8292266,-73.8144539
3206 SCHLEY AVE                          ,40.826932,-73.8144959
3236 SCHLEY AVENUE                       ,40.827397,-73.813602
1119 THROGMORTON AVENUE                  ,40.8353587,-73.82176969999999
3194 FAIRMOUNT AVENUE                    ,40.8358414,-73.8211802
1169 THROGMORTON AVENUE                  ,40.8366774,-73.82231630000001
1166 THROGMORTON AVENUE                  ,40.8367153,-73.82217109999999
3180 BAISLEY AVENUE                      ,40.836973,-73.82202099999999
3190 BAISLEY AVENUE                      ,40.8369799,-73.82162699999999
3203 FAIRMOUNT AVENUE                    ,40.836276,-73.82099699999999
1215 FAIRFAX AVENUE                      ,40.83755499999999,-73.82415
1206 FAIRFAX AVENUE                      ,40.837454,-73.823661
1222 FAIRFAX AVENUE                      ,40.8378615,-73.8236477
1224 FAIRFAX AVENUE                      ,40.83796299999999,-73.823627
3146 WATERBURY AVENUE                    ,40.8384,-73.82350199999999
3220 RAWLINS AVENUE                      ,40.838136,-73.821246
3260 RAWLINS AVENUE                      ,40.83769,-73.81976
1385 SIEGFRIED PLACE                     ,40.8421019,-73.82386
1369 SIEGFRIED PLACE                     ,40.841555,-73.823741
3421 COUNTRY CLUB ROAD                   ,40.83952499999999,-73.81509299999999
3234 SPENCER DRIVE                       ,40.842126,-73.8197624
1436 ROBERTSON PLACE                     ,40.843403,-73.823157
3141 COUNTRY CLUB ROAD                   ,40.8426001,-73.8238906
3190 RANDOLPH PLACE                      ,40.842031,-73.822346
3221 COUNTRY CLUB ROAD                   ,40.8412099,-73.821607
3203 COUNTRY CLUB RD                     ,40.841563,-73.822363
3181 COUNTRY CLUB ROAD                   ,40.84218,-73.823121
3211 RANDOLPH PLACE                      ,40.842235,-73.821377
1452 OHM AVENUE                          ,40.842986,-73.82110899999999
3145 GRISWOLD AVENUE                     ,40.844451,-73.82374899999999
1555 KENNELWORTH PLACE                   ,40.845844,-73.8224199
1550 OHM AVENUE                          ,40.845692,-73.8209399
3278 MIDDLETOWN ROAD                     ,40.8479144,-73.821263
3264 GRISWOLD AVENUE                     ,40.84453,-73.8181369
1511 RESEARCH AVENUE                     ,40.8447033,-73.81963979999999
3268 AMPERE AVENUE                       ,40.845948,-73.818541
3259 GRISWOLD                            ,40.8448785,-73.8185799
1505 BAY VIEW AVENUE                     ,40.845078,-73.817695
1610 STADIUM AVENUE                      ,40.84660900000001,-73.8199099
1611 RESEARCH AVENUE                     ,40.84657989999999,-73.8194616
1656 LIBRARY AVE                         ,40.8479543,-73.8179835
1635 BAYVIEW AVENUE                      ,40.847342,-73.817596
1513 OUTLOOK AVE                         ,40.8453896,-73.8162363
1518 BAY VIEW AVENUE                     ,40.845425,-73.817157
200 OUTLOOK AVE                          ,40.8457994,-73.8160023
1030 THROGS NECK EXPWY SR                ,40.8588734,-73.8352965
1059 VINCENT AVENUE                      ,40.8347468,-73.82075510000001
1055 VINCENT AVENUE                      ,40.8346591,-73.8207165
3184 BARKLEY AVENUE                      ,40.833196,-73.82057
1022 WILCOX AVENUE                       ,40.834426,-73.819205
901 DEAN AVENUE                          ,40.833208,-73.817393
864 WILCOX AVENUE                        ,40.832512,-73.8184062
826 WILCOX AVENUE                        ,40.8317876,-73.8177596
828 DEAN AVENUE                          ,40.8324983,-73.8161184
3233 RANDALL AVENUE                      ,40.829443,-73.815545
742 WILCOX AVENUE                        ,40.830353,-73.816485
629 WILCOX AVENUE                        ,40.827866,-73.81504699999999
663 CLARENCE AVENUE                      ,40.82898,-73.814881
616 CLARENCE AVE                         ,40.82825,-73.813576
505 WILCOX AVENUE                        ,40.82683,-73.814161
3308 COUNTRY CLUB ROAD                   ,40.840876,-73.818072
1617 RESEARCH AVENUE                     ,40.846736,-73.819526
1510 BAY VIEW AVENUE                     ,40.845233,-73.8172091
3166 LAYTON AVENUE                       ,40.834359,-73.821901
1023 CLARENCE AVENUE                     ,40.834496,-73.818861
917 DEAN AVENUE                          ,40.833684,-73.81758599999999
950 CLARENCE AVE                         ,40.8338837,-73.8180364
3235 PHILIP AVENUE                       ,40.83128139999999,-73.8169944
3233 PHILIP AVENUE                       ,40.83127500000001,-73.81713800000001
3231 PHILIP AVENUE                       ,40.831238,-73.81720299999999
625 WILCOX AVENUE                        ,40.82774999999999,-73.814947
1530 BAY VIEW AVENUE                     ,40.8453329,-73.81683199999999
1412 OUTLOOK AVENUE                      ,40.8436238,-73.8145779
1420 OUTLOOK AVENUE                      ,40.8442459,-73.81506379999999
1440 OUTLOOK AVENUE                      ,40.8442459,-73.81506379999999
1490 OUTLOOK AVENUE                      ,40.84557,-73.814672
600 CLARENCE AVENUE                      ,40.828035,-73.81284699999999
GRISWOLD AVENUE                          ,40.8441394,-73.8203651
BAY SHORE AVENUE                         ,40.8471019,-73.81638339999999
N/A SHORE DRIVE                          ,40.83350310000001,-73.8164749
"1110 STADIUM AVENUE, 5G                  ",40.836247,-73.81701199999999
"1110 STADIUM AVENUE, 4E                  ",40.836247,-73.81701199999999
"1130 STADIUM AVENUE, 2D                  ",40.8363958,-73.8172032
1551 WILKINS AVENUE                      ,40.834915,-73.89474799999999
1515 BOSTON ROAD                         ,40.835783,-73.893671
1565 BOSTON RD                           ,40.836027,-73.89193890000001
1824 MARMION AVENUE                      ,40.8408509,-73.88886430000001
1831 WATERLOO PLACE                      ,40.8405977,-73.88763999999999
1821 WATERLOO PLACE                      ,40.84038839999999,-73.887856
885 EAST 170 STREET                      ,40.8337477,-73.8924577
685 EAST 170 STREET                      ,40.8336656,-73.89727839999999
720 EAST 175 ST                          ,40.8423004,-73.8929191
747 CROTONA PARK NORTH                   ,40.841501,-73.892462
871 EAST 175 STREET                      ,40.840142,-73.88828699999999
1819 TRAFALGAR PLACE                     ,40.8400524,-73.8873421
807 EAST 170TH STREET                    ,40.8333029,-73.8956901
1432 MINFORD PLACE                       ,40.8332188,-73.8910549
1483 HOE AVE                             ,40.8329714,-73.8895139
1469 HOE AVENUE                          ,40.8326035,-73.8897356
1484 VYSE AVENUE                         ,40.832548,-73.888153
1517 BRYANT AVENUE                       ,40.833381,-73.887205
1473 LONGFELLOW AVENUE                   ,40.831894,-73.887113
1551 LONGFELLOW AVENUE                   ,40.833973,-73.885868
1529 LONGFELLOW AVENUE                   ,40.833284,-73.886282
1524 LONGFELLOW AVENUE                   ,40.832864,-73.885897
1818 CLINTON AVENUE                      ,40.8424556,-73.89208339999999
1824 CLINTON AVE                         ,40.8425801,-73.89195819999999
1794 PROSPECT AVENUE                     ,40.8414698,-73.8914942
862 EAST 175TH STREET                    ,40.8398899,-73.888857
1529 VYSE AVENUE                         ,40.833813,-73.8880329
1501 BRYANT AVE                          ,40.832877,-73.8875599
1487 BRYANT                              ,40.832515,-73.887773
1498 BRYANT AVENUE                       ,40.83269,-73.887034
1810 CROTONA PARK EAST                   ,40.83814599999999,-73.8880159
1812 CROTONA PARK EAST                   ,40.838121,-73.887931
EAST 172 STREET                          ,40.8312664,-73.8788457
1816 CROTONA PARK EAST                   ,40.8381029,-73.88769599999999
853 CROTONA PARK NORTH                   ,40.839751,-73.88951
1463 HOE AVENUE                          ,40.832374,-73.889917
1483 BRYANT AVENUE                       ,40.832417,-73.88783099999999
1540 LONGFELLOW AVENUE                   ,40.8333609,-73.88559699999999
941/957 EAST 174 STREET                  ,40.8370573,-73.8867704
"1815 PROSPECT AVENUE, 4E                 ",40.842027,-73.89152299999999
"1815 PROSPECT AVENUE, 4C                 ",40.842027,-73.89152299999999
1515 SOUTHERN BOULEVARD                  ,40.8332563,-73.8905661
1463 SOUTHERN BOULEVARD                  ,40.8327836,-73.8908089
CROTONA PARK EAST                        ,40.8366558,-73.89219589999999
1462 SOUTHERN BOULEVARD                  ,40.832462,-73.8902899
1828 VYSE AVENUE                         ,40.838233,-73.884739
1848 VYSE AVENUE                         ,40.838902,-73.884276
1706/1714 CROTONA PARK EAST              ,40.8376455,-73.8887926
1610 BOSTON ROAD                         ,40.835616,-73.8902109
1790 MARMION AVENUE                      ,40.84007099999999,-73.889572
2169 ARTHUR AVENUE                       ,40.851521,-73.8906329
2169 HUGHES AVENUE                       ,40.851112,-73.88944900000001
2154 HUGHES AVENUE                       ,40.850583,-73.88915399999999
2160 HUGHES AVENUE                       ,40.850719,-73.889073
2169 PROSPECT AVENUE                     ,40.84908000000001,-73.885443
2163 PROSPECT AVENUE                     ,40.848944,-73.88556
2178 PROSPECT AVENUE                     ,40.849017,-73.884672
1984 DALY AVENUE                         ,40.8424993,-73.8830864
2015 VYSE AVENUE                         ,40.8426961,-73.8818134
2013 VYSE AVENUE                         ,40.8426334,-73.88186759999999
1175 WYATT STREET                        ,40.838764,-73.875179
779AKA781 FAIRMOUNT PLACE                ,40.84268790000001,-73.888916
793 ELSMERE PLACE                        ,40.8433986,-73.8883437
789 ELSMERE PLACE                        ,40.8434693,-73.8884953
1924 DALY AVENUE                         ,40.84078299999999,-73.88407099999999
2024 LA FONTAINE AVENUE                  ,40.84796,-73.893137
1990 ARTHUR AVENUE                       ,40.84708699999999,-73.892612
2054 ARTHUR AVENUE                       ,40.848245,-73.8919109
2058 ARTHUR AVE                          ,40.848326,-73.89185499999999
2066 ARTHUR AVENUE                       ,40.848493,-73.891744
2086 ARTHUR AVENUE                       ,40.8491611,-73.89149019999999
1982 BELMONT AVENUE                      ,40.84648000000001,-73.891008
2132 HUGHES AVE                          ,40.850122,-73.88944699999999
2171 BELMONT AVENUE                      ,40.850682,-73.8887419
2147 BELMONT AVE                         ,40.850036,-73.88915999999999
2064 CROTONA AVENUE                      ,40.847368,-73.889088
714 EAST 180 STREET                      ,40.847593,-73.888429
2066 CROTONA AVENUE                      ,40.8474069,-73.88905799999999
2147 PROSPECT AVENUE                     ,40.848638,-73.885825
2150 CROTONA AVENUE                      ,40.84949599999999,-73.887084
717 EAST 181 STREET                      ,40.848761,-73.88742119999999
2158B CROTONA AVE                        ,40.84968,-73.886782
820 EAST 178TH STREET                    ,40.84424810000001,-73.8866019
2143 MAPES AVENUE                        ,40.848106,-73.884686
2029 DALY AVENUE                         ,40.843396,-73.88290599999999
2074 MOHEGAN AVENUE                      ,40.844674,-73.883714
965 EAST 178TH STREET                    ,40.842032,-73.8812839
962 E 180 STREET                         ,40.843594,-73.88041799999999
349 BRONX PARK AVENUE                    ,40.8389049,-73.87660699999999
1171 WYATT STREET                        ,40.838826,-73.875342
1169 EAST 178 STREET                     ,40.8394679,-73.874938
429 BRONX PARK AVENUE                    ,40.840717,-73.8754359
1911 CROTONA AVENUE                      ,40.844726,-73.89211499999999
854 FAIRMOUNT PLACE                      ,40.841816,-73.887725
1937 SOUTHERN BOULEVARD                  ,40.8422093,-73.8857479
1935 SOUTHERN BLVD                       ,40.8421041,-73.885769
1933 SOUTHERN BLVD                       ,40.8419989,-73.88579010000001
860 ELSMERE PLACE                        ,40.84229699999999,-73.887056
871 ELSMERE PLACE                        ,40.8425,-73.8865153
2015 ARTHUR AVENUE                       ,40.8477902,-73.8928325
592 EAST 178 STREET                      ,40.8469759,-73.8933512
629 OAK TREE PLACE                       ,40.8510528,-73.8895192
679 EAST 179 STREET                      ,40.8470292,-73.8901431
700 EAST 182ND STREET                    ,40.8503619,-73.88693099999999
716 EAST 178 STREET                      ,40.84572199999999,-73.890019
2005 PROSPECT AVENUE                     ,40.845472,-73.88843
716 EAST 181 STREET                      ,40.8485,-73.8877042
2169 CLINTON AVENUE                      ,40.849792,-73.886203
818 EAST 178TH                           ,40.8442084,-73.88665610000001
2011 VYSE AVENUE                         ,40.842645,-73.882007
952 E. 181ST STREET                      ,40.844568,-73.880112
931 EAST 181 STREET                      ,40.845381,-73.88045699999999
864 BRONX PARK SOUTH                     ,40.84685899999999,-73.881918
N/A FAIRMOUNT PLACE                      ,40.84268790000001,-73.888916
709 FAIRMOUNT PLACE                      ,40.844398,-73.891305
1933 DALY AVENUE                         ,40.841475,-73.8844105
922 ELSMERE PLACE                        ,40.84119440000001,-73.88457770000001
1932 DALY AVENUE                         ,40.8410718,-73.8840237
1975 LAFONTAINE AVENUE                   ,40.8469567,-73.8944391
2018 MONTEREY AVENUE                     ,40.8480576,-73.8940665
2070 ARTHUR AVENUE                       ,40.8486527,-73.8917257
2074 ARTHUR AVENUE                       ,40.8487734,-73.89165919999999
617 EAST 179 STREET                      ,40.8478517,-73.8916569
2113 BELMONT AVENUE                      ,40.8491281,-73.88971529999999
723 OAKLAND PLACE                        ,40.8470575,-73.8885763
2120 CROTONA AVENUE                      ,40.8486798,-73.88801440000002
1967 MARMION AVENUE                      ,40.843879,-73.886797
2150 CROTONA PARKWAY                     ,40.847371,-73.882643
2020 HONEYWELL AVENUE                    ,40.8434477,-73.8834032
865 EAST 181ST STREET                    ,40.8462942,-73.8824396
2132 MOHEGAN AVENUE                      ,40.8463662,-73.8825404
2078 VYSE AVENUE                         ,40.8432789,-73.880712
995 EAST 181ST STREET                    ,40.84422199999999,-73.87857439999999
983 EAST 181 STREET                      ,40.8443731,-73.8787938
600 EAST 178 STREET                      ,40.846673,-73.892866
988 EAST 180 STREET                      ,40.8431128,-73.8794903
1013 EAST 180TH STREET                   ,40.8432335,-73.87880179999999
1048 EAST 180TH STREET                   ,40.8421603,-73.8773607
"1898 LONGFELLOW, 0                       ",40.83875,-73.882226
1898 LONGFELLOW                          ,40.83875,-73.882226
"1974 LAFONTAINE AVENUE, 1A               ",40.846971,-73.89372399999999
"1974 LAFONTAINE AVENUE, 4B               ",40.846971,-73.89372399999999
"1976 LAFONTAINE AVENUE, 5D               ",40.8470332,-73.8937621
"1978 LAFONTAINE AVENUE, WALK             ",40.8471436,-73.8938715
"1974 LAFONTAINE AVENUE, 3D               ",40.846971,-73.89372399999999
"1974 LAFONTAINE AVENUE, 5A               ",40.846971,-73.89372399999999
"2120 MAPES AVENUE, A                     ",40.847029,-73.884828
"2015 SOUTHERN BOULEVARD, 6A              ",40.838774,-73.886854
"940 EAST 178 STREET, 2                   ",40.841992,-73.882634
"942 EAST 178TH STREET, A                 ",40.84219909999999,-73.8825808
738 EAST 182 STREET                      ,40.849544,-73.88556899999999
1910 ARTHUR AVENUE                       ,40.8454779,-73.8929843
535 EAST TREMONT AVENUE                  ,40.8468137,-73.8958518
616 EAST 180 STREET                      ,40.848808,-73.89114099999999
2024 BOSTON ROAD                         ,40.84070699999999,-73.87882499999999
MAPES AVENUE                             ,40.846534,-73.885609
MONTEREY AVENUE                          ,40.8488101,-73.89396289999999
2030 BOSTON ROAD                         ,40.8411959,-73.878523
427 LEBANON STREET                       ,40.8408537,-73.8750148
1159 EAST TREMONT AVENUE                 ,40.84006,-73.8750985
4448 TIBBETT AVENUE                      ,40.892307,-73.899986
4500 FIELDSTON ROAD                      ,40.891878,-73.905281
4425 MANHATTAN COLLEGE PA                ,40.8911919,-73.906369
4547 DELAFIELD AVENUE                    ,40.892933,-73.907262
300 COLLEGE ROAD                         ,40.895765,-73.899541
4670 WALDO AVENUE                        ,40.895627,-73.900468
4637 GROSVENOR AVENUE                    ,40.895013,-73.90635
5163 POST ROAD                           ,40.897134,-73.89886899999999
5121 POST ROAD                           ,40.896139,-73.89841299999999
5021 ISELIN AVENUE                       ,40.8986801,-73.9053698
5270 POST ROAD                           ,40.899108,-73.89802
5136 POST ROAD                           ,40.8967763,-73.8981635
5164 POST ROAD                           ,40.8974791,-73.89870859999999
5166 POST ROAD                           ,40.897607,-73.8984499
5250 POST ROAD                           ,40.898621,-73.898207
N/A TIBBETT AVENUE                       ,40.88230679999999,-73.906888
"6291 BROADWAY, A10                       ",40.898879,-73.897612
"6295 BROADWAY, B2                        ",40.8989037,-73.89753499999999
"6299 BROADWAY, C10                       ",40.89903899999999,-73.8974084
"6299 BROADWAY, C6                        ",40.89903899999999,-73.8974084
"4410 CAYUGA AVENUE, 2F                   ",40.891418,-73.899
"4445 POST ROAD, 6H/7H                    ",40.892142,-73.898262
"4445 POST ROAD, 6G                       ",40.892142,-73.898262
"4445 POST ROAD, 6-E                      ",40.892142,-73.898262
"255 FIELDSTON TERRACE, 7M                ",40.8959293,-73.8985836
"255 FIELDSTON TERRACE, 2F                ",40.8959293,-73.8985836
"255 FIELDSTON TERRACE, 2D                ",40.8959293,-73.8985836
"255 FIELDSTON TERRACE, 6A                ",40.8959293,-73.8985836
"255 FIELDSTON TERRACE, 3G                ",40.8959293,-73.8985836
"255 FIELDSTON TERRACE, 4F                ",40.8959293,-73.8985836
"255 FIELDSTON TERRACE, 6L                ",40.8959293,-73.8985836
"5235 POST ROAD, 4J                       ",40.898272,-73.89878999999999
"5235 POST ROAD, 6B                       ",40.898272,-73.89878999999999
"5235 POST ROAD, 2K                       ",40.898272,-73.89878999999999
6201 BROADWAY                            ,40.8960243,-73.89703879999999
6161 BROADWAY                            ,40.8954359,-73.8969879
2406 TIEBOUT AVENUE                      ,40.8593059,-73.89565
2503 MARION AVENUE                       ,40.86121199999999,-73.893618
2484 ELM PLACE                           ,40.861209,-73.8939517
2097 TIEBOUT AVENUE                      ,40.85283099999999,-73.899196
2255 TIEBOUT AVENUE                      ,40.85583,-73.897978
2251 TIEBOUT AVENUE                      ,40.8557795,-73.8980309
2249 TIEBOUT AVENUE                      ,40.855697,-73.898057
2067 ANTHONY AVENUE                      ,40.85276500000001,-73.90229099999999
111 EAST 183RD                           ,40.8581369,-73.9013549
372 EAST 194 STREET                      ,40.863439,-73.89055499999999
2414 TIEBOUT AVENUE                      ,40.859545,-73.8955919
2109 TIEBOUT AVENUE                      ,40.853241,-73.8989074
2099 TIEBOUT AVENUE                      ,40.852889,-73.8991659
2102 VALENTINE AVENUE                    ,40.853033,-73.899433
2320 VALENTINE AVE                       ,40.8573499,-73.897564
2336 VALENTINE AVENUE                    ,40.857724,-73.897402
2046 RYER AVE                            ,40.8517225,-73.9009847
2068 ANTHONY AVE                         ,40.8526131,-73.90178399999999
2051 RYER AVENUE                         ,40.8519356,-73.90142469999999
2047 ANTHONY AVENUE                      ,40.8522135,-73.9025872
2271 CRESTON AVENUE                      ,40.85755169999999,-73.9012915
2267 WALTON AVENUE                       ,40.858037,-73.90329899999999
2096 DAVIDSON AVENUE                     ,40.85501199999999,-73.907073
2120 DAVIDSON AVENUE                     ,40.855571,-73.906564
344 E 194TH ST                           ,40.8638509,-73.891217
2613 DECATUR AVENUE                      ,40.86350789999999,-73.8903504
380 EAST 184TH STREET                    ,40.856912,-73.89616199999999
2085 TIEBOUT AVENUE                      ,40.8524648,-73.899286
2087 TIEBOUT AVENUE                      ,40.8525863,-73.899208
2304 MORRIS AVENUE                       ,40.85830800000001,-73.901426
2306 MORRIS AVENUE                       ,40.858353,-73.901398
2307 CRESTON AVENUE                      ,40.858224,-73.901006
2308 MORRIS AVENUE                       ,40.858399,-73.90137
2373 WALTON AVENUE                       ,40.86049570000001,-73.90165979999999
2580 BRIGGS AVE                          ,40.8637206,-73.8933681
2580 BRIGGS AVENUE                       ,40.8637206,-73.8933681
2053 RYER AVENUE                         ,40.852005,-73.901529
2605 GRAND CONCOURSE                     ,40.864982,-73.895809
355 EAST 187TH STREET                    ,40.859964,-73.894662
2482 TIEBOUT AVENUE                      ,40.861312,-73.894825
2485 ELM PLACE                           ,40.861393,-73.894362
307 EAST 188 STREET                      ,40.86085449999999,-73.894894
2120-2126 TIEBOUT AVENUE                 ,40.8533002,-73.8982833
2097 WEBSTER AVE                         ,40.852618,-73.89829499999999
2238 VALENTINE AVENUE                    ,40.8560225,-73.898224
2105 RYER AVENUE                         ,40.853686,-73.90084200000001
2084 CRESTON AVENUE                      ,40.8539918,-73.903314
2588 CRESTON AVENUE                      ,40.864832,-73.89635799999999
2592 CRESTON AVENUE                      ,40.8649345,-73.8963619
2063-2065 CRESTON AVENUE                 ,40.853423,-73.904562
2300-2302 MORRIS AVENUE                  ,40.858235,-73.90151999999999
2301 CRESTON AVENUE                      ,40.857992,-73.90109799999999
2442 MORRIS AVENUE                       ,40.86164,-73.899548
2567 DECATUR AVENUE                      ,40.862843,-73.891155
2563 DECATUR AVENUE                      ,40.862718,-73.8912299
2559 DECATUR AVENUE                      ,40.8626629,-73.8912792
2553 DECATUR AVENUE                      ,40.8625714,-73.8913695
2549 DECATUR AVENUE                      ,40.8624807,-73.89147109999999
2543 DECATUR AVENUE                      ,40.8623819,-73.89158019999999
357 EAST 193 STREET                      ,40.8634894,-73.8910502
349 EAST 193 STREET                      ,40.8636071,-73.8912945
301 EAST 193 STREET                      ,40.8640869,-73.8921364
2605 MARION AVENUE                       ,40.8640052,-73.8917929
311 EAST 193 STREET                      ,40.8639289,-73.89190339999999
2616 BRIGGS AVE                          ,40.864587,-73.892765
340 EAST 184 STREET                      ,40.8580832,-73.89580839999999
2608 CRESTON AVENUE                      ,40.865495,-73.89587999999999
2095 CRESTON AVENUE                      ,40.854328,-73.90380859999999
2075 CRESTON AVENUE                      ,40.8536384,-73.90436079999999
2324 MORRIS AVENUE                       ,40.8588305,-73.9011551
108 FIELD PLACE                          ,40.8591597,-73.9010328
2325 MORRIS AVENUE                       ,40.8590987,-73.9016116
"2420 MORRIS AVENUE, 2J                   ",40.860839,-73.899958
"55 EAST 190TH STREET, 5                  ",40.8634176,-73.8989817
"55 EAST 190 STREET, 2                    ",40.8634176,-73.8989817
217 EAST BURNSIDE AVENUE                 ,40.8521306,-73.9027408
2202 GRAND CONCOURSE                     ,40.8557806,-73.90047489999999
2195 MORRIS AVENUE                       ,40.8563961,-73.9032469
299 EAST BURNSIDE AVENUE                 ,40.850886,-73.90109
N/A EAST BURNSIDE AVENUE                 ,40.8523277,-73.9039229
2189 MORRIS AVENUE                       ,40.85627100000001,-73.903385
