Taxkey,Project,Address,Style,YearBld,Story,Units,FinSqft,BedRms,FullBath,HalfBath,SaleDate,Sale $,Nbhd,Ald
359-1479-000,1522 ON THE LAKE CONDOMINIUMS,1522 N PROSPECT AV,HI RISE,2002,1.0,1,"2,012",2,2,0,2015-04,"589,000",5951,4
359-1526-000,1522 ON THE LAKE CONDOMINIUMS,1522 N PROSPECT AV,HI RISE,2002,1.0,1,"1,759",2,2,0,2015-05,"515,000",5951,4
360-1764-000,1653 JACKSON,1653 N JACKSON ST,Apartment,2007,1.0,1,"1,040",1,1,0,2015-05,"175,500",5752,3
318-0501-000,2408 TERRACE CONDOMINIUM,2408 N TERRACE AV,DUPLEX,1969,1.0,1,"1,916",3,2,0,2015-06,"335,000",5613,3
360-1606-000,601 LOFTS,601 E OGDEN AV,APARTMENT,2006,1.0,1,"1,851",2,2,0,2015-07,"350,000",5662,4
360-1613-000,601 LOFTS,601 E OGDEN AV,APARTMENT,2006,1.0,1,"1,172",1,1,0,2015-06,"220,250",5662,4
360-1591-000,601 LOFTS,601 E OGDEN AV,APARTMENT,2006,1.0,1,"1,053",1,1,0,2015-08,"192,500",5662,4
360-1603-000,601 LOFTS,601 E OGDEN AV,APARTMENT,2006,1.0,1,"1,053",1,1,0,2015-07,"205,000",5662,4
360-1614-000,601 LOFTS,601 E OGDEN AV,APARTMENT,2006,1.0,1,"1,053",1,1,0,2015-09,"204,000",5662,4
360-1627-000,601 LOFTS,601 E OGDEN AV,APARTMENT,2006,1.0,1,"1,053",1,1,0,2015-11,"200,000",5662,4
355-1548-000,ABBOTSFORD CONDOMINIUM,1920 N FARWELL AV,APARTMENT,2001,1.0,1,"1,765",2,2,1,2015-10,"280,000",5805,3
355-1563-000,ABBOTSFORD CONDOMINIUM,1920 N FARWELL AV,APARTMENT,2001,1.0,1,"1,465",2,1,1,2015-02,"205,000",5805,3
078-0171-000,ARBOR RIDGE,7980 N 107TH ST,APARTMENT,1999,1.0,1,"1,125",2,2,0,2015-09,"81,000",5103,9
078-0179-000,ARBOR RIDGE,7984 N 107TH ST,APARTMENT,1999,1.0,1,"1,125",2,2,0,2015-08,"90,000",5103,9
078-0173-000,ARBOR RIDGE,7980 N 107TH ST,APARTMENT,1999,1.0,1,812,1,1,0,2015-12,"63,900",5103,9
078-0175-000,ARBOR RIDGE,7980 N 107TH ST,APARTMENT,1999,1.0,1,788,1,1,0,2015-08,"60,000",5103,9
360-1303-000,ASTOR COURT AT EAST POINTE,1003 E LYON ST,TOWNHOUSE,1995,2.0,1,"2,158",3,2,1,2015-08,"702,500",5970,3
360-1324-000,ASTOR COURT AT EAST POINTE,1025 E LYON ST,TOWNHOUSE,1997,2.0,1,"1,902",3,3,1,2015-07,"585,000",5970,3
360-1325-000,ASTOR COURT AT EAST POINTE,1021 E LYON ST,TOWNHOUSE,1997,2.0,1,"1,705",3,2,1,2015-05,"565,000",5970,3
360-1271-000,ASTOR/BRADY,1680 N ASTOR ST,UNKWN,1887,2.0,1,"1,792",2,2,0,2015-06,"181,000",5955,3
320-1701-000,BARTLETT CONDOMINIUMS,2536 N BARTLETT AV,TOWNHOUSE,2008,3.0,1,"1,593",3,2,1,2015-12,"278,000",5411,3
503-1932-000,BAYVIEW BEACH TOWNHOME,3100 S SUPERIOR ST,TOWNHOUSE,2003,2.0,1,"2,344",3,2,0,2015-04,"495,000",5286,14
466-1589-000,BAYVIEW COMMONS CONDOMINIUMS,2121114 S KINNICKINNIC AV,Apartment  - Mix,2005,1.0,1,814,1,1,0,2015-02,"152,500",5306,14
501-0579-110,BAYVIEW TERRACE,2525 S SHORE DR,HI-RISE,1965,1.0,1,"1,174",1,1,0,2015-05,"197,000",5293,14
501-0584-000,BAYVIEW TERRACE,252521F S SHORE DR,HI-RISE,1965,1.0,1,"1,174",2,1,0,2015-09,"185,000",5293,14
501-0475-100,BAYVIEW TERRACE,2525 S SHORE DR,HI-RISE,1965,1.0,1,860,1,1,0,2015-02,"87,000",5293,14
501-0478-000,BAYVIEW TERRACE,25254B S SHORE DR,HI-RISE,1965,1.0,1,860,1,1,0,2015-06,"85,000",5293,14
501-0568-000,BAYVIEW TERRACE,252519B S SHORE DR,HI-RISE,1965,1.0,1,860,1,1,0,2015-05,"120,000",5293,14
354-1130-000,BEERLINE RIVER HOMES,1971 N RIVERWALK WA,TOWNHOUSE,2001,3.0,1,"2,237",2,2,1,2015-08,"385,000",5939,6
354-1146-000,BEERLINE RIVER HOMES,2005 N RIVERWALK WA,TOWNHOUSE,2002,3.0,1,"2,237",2,2,0,2015-07,"360,000",5939,6
354-1147-000,BEERLINE RIVER HOMES,2009 N RIVERWALK WA,TOWNHOUSE,2002,3.0,1,"2,237",2,2,1,2015-05,"385,000",5939,6
354-1177-000,BEERLINE RIVER HOMES,2050 N COMMERCE ST,APARTMENT,2005,1.0,1,"1,733",2,2,0,2015-06,"325,000",5939,6
354-1142-000,BEERLINE RIVER HOMES,2022 N FRATNEY ST,TOWNHOUSE,2002,3.0,1,"1,381",2,1,1,2015-04,"222,500",5939,6
319-1027-100,BELLEVIEW MANOR,2222 E BELLEVIEW PL,APARTMENT,1969,1.0,1,729,2,1,0,2015-03,"87,000",5670,3
319-1024-000,BELLEVIEW MANOR,2222 E BELLEVIEW PL,APARTMENT,1969,1.0,1,574,1,1,0,2015-06,"69,500",5670,3
392-2865-000,BLATZ,270 E HIGHLAND AV,APARTMENT,1901,2.0,1,"2,488",3,3,0,2015-04,"570,000",5901,4
392-2800-000,BLATZ,270 E HIGHLAND AV,APARTMENT,1901,2.0,1,"1,960",3,2,0,2015-04,"281,000",5901,4
392-2715-000,BLATZ,270 E HIGHLAND AV,APARTMENT,1901,2.0,1,"1,260",2,1,1,2015-04,"187,000",5901,4
392-2742-000,BLATZ,270 E HIGHLAND AV,WAREHOUSE,1901,2.0,1,"1,260",2,1,1,2015-05,"245,000",5901,4
392-2744-000,BLATZ,270 E HIGHLAND AV,WAREHOUSE,1901,2.0,1,"1,260",2,1,1,2015-08,"218,000",5901,4
392-2806-000,BLATZ,270 E HIGHLAND AV,WAREHOUSE,1901,2.0,1,"1,260",2,1,1,2015-05,"236,000",5901,4
392-2851-000,BLATZ,270 E HIGHLAND AV,APARTMENT,1901,1.0,1,"1,158",2,2,0,2015-09,"177,000",5901,4
392-2816-000,BLATZ,270 E HIGHLAND AV,APARTMENT,1901,1.0,1,"1,117",2,2,0,2015-04,"203,000",5901,4
392-2817-000,BLATZ,270 E HIGHLAND AV,APARTMENT,1901,1.0,1,"1,117",2,2,0,2015-01,"197,500",5901,4
392-2818-000,BLATZ,270 E HIGHLAND AV,WAREHOUSE,1901,2.0,1,"1,095",2,1,1,2015-09,"194,500",5901,4
392-2722-000,BLATZ,270 E HIGHLAND AV,APARTMENT,1901,1.0,1,"1,069",2,2,0,2015-01,"194,500",5901,4
392-2789-000,BLATZ,270 E HIGHLAND AV,APARTMENT,1901,2.0,1,980,2,1,1,2015-08,"165,000",5901,4
392-2790-000,BLATZ,270 E HIGHLAND AV,APARTMENT,1901,2.0,1,980,2,1,1,2015-04,"157,500",5901,4
392-2794-000,BLATZ,270 E HIGHLAND AV,APARTMENT,1901,2.0,1,980,2,1,1,2015-05,"179,000",5901,4
392-2819-000,BLATZ,270 E HIGHLAND AV,APARTMENT,1901,2.0,1,980,2,1,1,2015-12,"170,000",5901,4
392-2854-000,BLATZ,270 E HIGHLAND AV,APARTMENT,1901,2.0,1,980,2,1,1,2015-07,"179,000",5901,4
392-2710-000,BLATZ,270 E HIGHLAND AV,APARTMENT,1901,1.0,1,907,1,1,0,2015-06,"120,000",5901,4
392-2827-000,BLATZ,270 E HIGHLAND AV,APARTMENT,1901,1.0,1,907,1,1,0,2015-05,"166,400",5901,4
392-2765-000,BLATZ,270 E HIGHLAND AV,APARTMENT,1901,1.0,1,900,1,1,0,2015-06,"160,000",5901,4
392-2746-000,BLATZ,270 E HIGHLAND AV,APARTMENT,1901,2.0,1,895,1,1,1,2015-05,"120,500",5901,4
392-2720-000,BLATZ,270 E HIGHLAND AV,APARTMENT,1901,2.0,1,739,1,1,0,2015-06,"117,000",5901,4
392-2830-000,BLATZ,270 E HIGHLAND AV,APARTMENT,1901,1.0,1,739,1,1,0,2015-06,"110,000",5901,4
624-1622-000,BOSTONIAN VILLAGE NORTH,4844 S 19TH ST,TOWN HOUSE,1975,2.0,1,"1,140",3,1,1,2015-08,"93,500",5329,13
624-1646-000,BOSTONIAN VILLAGE NORTH,4869 S 19TH ST,TOWN HOUSE,1975,2.0,1,"1,140",3,1,1,2015-09,"84,000",5329,13
354-1201-000,BRADY PLACE TOWNHOMES,900 E BRADY ST,Townhouse,2000,2.5,1,"1,654",2,2,1,2015-07,"281,300",5946,3
359-2229-000,BREAKWATER CONDOS,1313 N FRANKLIN PL,HI-RISE,2009,2.0,1,"3,218",3,3,1,2015-04,"1,700,000",5811,4
359-2228-000,BREAKWATER CONDOS,1313 N FRANKLIN PL,HI-RISE,2009,2.0,1,"3,014",3,3,0,2015-04,"1,030,000",5811,4
359-2220-000,BREAKWATER CONDOS,1313 N FRANKLIN PL,HI-RISE,2009,0,1,"2,704",2,3,0,2015-08,"1,260,000",5811,4
359-2212-000,BREAKWATER CONDOS,1313 N FRANKLIN PL,HI-RISE,2009,0,1,"2,698",2,3,0,2015-04,"1,220,000",5811,4
359-2170-000,BREAKWATER CONDOS,1313 N FRANKLIN PL,HI-RISE,2009,0,1,"2,094",2,2,0,2015-05,"735,000",5811,4
359-2160-000,BREAKWATER CONDOS,1313 N FRANKLIN PL,HI-RISE,2009,0,1,"2,062",2,2,0,2015-11,"675,000",5811,4
359-2211-000,BREAKWATER CONDOS,1313 N FRANKLIN PL,HI-RISE,2009,0,1,"1,947",2,2,0,2015-07,"629,000",5811,4
359-2187-000,BREAKWATER CONDOS,1313 N FRANKLIN PL,HI-RISE,2009,0,1,"1,939",2,2,0,2015-06,"615,000",5811,4
359-2227-000,BREAKWATER CONDOS,1313 N FRANKLIN PL,HI-RISE,2009,2.0,1,"1,885",2,2,1,2015-03,"677,000",5811,4
359-2186-000,BREAKWATER CONDOS,1313 N FRANKLIN PL,HI-RISE,2009,0,1,"1,133",1,1,1,2015-06,"340,500",5811,4
359-2204-000,BREAKWATER CONDOS,1313 N FRANKLIN PL,HI-RISE,2009,0,1,"1,133",1,1,1,2015-01,"349,000",5811,4
359-2159-000,BREAKWATER CONDOS,1313 N FRANKLIN PL,HI-RISE,2009,0,1,"1,127",1,1,1,2015-03,"375,000",5811,4
359-2156-000,BREAKWATER CONDOS,1313 N FRANKLIN  PL,HI-RISE,2009,0,1,"1,119",1,1,1,2015-08,"289,000",5811,4
359-2135-000,BREAKWATER CONDOS,1313 N FRANKLIN PL,HI-RISE,2009,0,1,"1,116",1,1,1,2015-06,"334,000",5811,4
359-2132-000,BREAKWATER CONDOS,1313 N FRANKLIN PL,HI-RISE,2009,0,1,"1,108",1,1,1,2015-06,"250,000",5811,4
353-1711-000,BREW CITY STOUT CONDOMINIUM,2114 N 1ST ST,TOWNHOUSE,1992,2.0,1,"1,394",3,1,1,2015-05,"157,000",5725,6
396-0200-000,BROADWAY CONDOMINIUM,234410 N BROADWAY,APARTMENT,1893,1.0,1,"1,151",2,2,0,2015-01,"181,500",5390,4
396-0156-100,BROADWAY CONDOMINIUM,234201 N BROADWAY,APARTMENT,1893,1.0,1,"1,047",2,2,0,2015-05,"172,000",5390,4
396-0210-000,BROADWAY CONDOMINIUM,234502 N BROADWAY,APARTMENT,1893,1.0,1,992,2,2,0,2015-05,"193,000",5390,4
396-0220-000,BROADWAY CONDOMINIUM,234512 N BROADWAY,APARTMENT,1893,1.0,1,915,1,1,0,2015-09,"156,000",5390,4
396-0238-000,BROADWAY CONDOMINIUM,234612 N BROADWAY,APARTMENT,1893,1.0,1,915,1,1,0,2015-08,"177,500",5390,4
396-0242-000,BROADWAY CONDOMINIUM,234616 N BROADWAY,APARTMENT,1893,1.0,1,913,1,1,0,2015-06,"170,000",5390,4
396-0153-000,BROADWAY CONDOMINIUM,234116 N BROADWAY,APARTMENT,1893,1.0,1,845,1,1,0,2015-07,"119,000",5390,4
396-0197-000,BROADWAY CONDOMINIUM,234407 N BROADWAY,APARTMENT,1893,1.0,1,820,1,1,0,2015-06,"180,000",5390,4
396-0217-000,BROADWAY CONDOMINIUM,234509 N BROADWAY,APARTMENT,1893,1.0,1,796,1,1,0,2015-08,"105,000",5390,4
396-0232-000,BROADWAY CONDOMINIUM,234606 N BROADWAY,APARTMENT,1893,1.0,1,774,1,1,0,2015-07,"135,000",5390,4
396-0244-000,BROADWAY CONDOMINIUM,234618 N BROADWAY,APARTMENT,1893,1.0,1,756,1,1,0,2015-07,"112,000",5390,4
396-0195-000,BROADWAY CONDOMINIUM,234405 N BROADWAY,APARTMENT,1893,1.0,1,725,1,1,0,2015-02,"98,500",5390,4
356-1402-000,BUCKLEY/BURROUGHS CONDOS,2219 E IVANHOE PL,DUPLEX,1893,2.5,1,"1,370",2,2,0,2015-04,"260,000",5911,3
355-1931-000,CAMBRIDGE CROSSING TOWNHOMES,2022 N CAMBRIDGE AV,TOWNHOUSE,2007,3.5,1,"1,767",2,2,1,2015-04,"290,000",5412,3
355-1809-000,CAMBRIDGE TERRACE CONDOMINIUM,2121 N CAMBRIDGE AV,APARTMENT,1970,1.0,1,787,2,1,0,2015-05,"114,900",5409,3
355-1787-000,CAMBRIDGE TERRACE CONDOMINIUM,2121 N CAMBRIDGE AV,APARTMENT,1970,1.0,1,595,1,1,0,2015-11,"83,500",5409,3
355-1788-000,CAMBRIDGE TERRACE CONDOMINIUM,2121 N CAMBRIDGE AV,APARTMENT,1970,1.0,1,595,1,1,0,2015-04,"69,900",5409,3
392-2498-000,CAWKER BUILDING,108 W WELLS ST,APARTMENT,1897,1.0,1,"1,325",1,1,0,2015-07,"184,900",5995,4
392-2492-000,CAWKER BUILDING,108 W WELLS ST,APARTMENT,1897,1.0,1,"1,152",2,2,0,2015-12,"192,000",5995,4
083-0576-110,CHALET,6051F W PORT AV,APARTMENT,1972,1.0,1,"1,003",2,2,0,2015-08,"20,000",5124,9
083-0578-000,CHALET,6051 W PORT AV,APARTMENT,1972,1.0,1,"1,003",2,2,0,2015-05,"25,000",5124,9
083-0613-110,CHALET,7721A N 60TH ST,APARTMENT,1972,1.0,1,"1,003",2,2,0,2015-11,"20,000",5124,9
083-0384-000,CHATEAU COURT,6137 W CALUMET RD,TOWN HOUSE,1970,2.0,1,"1,311",3,2,1,2015-07,"45,000",5121,9
319-1260-100,CHATEAU DORE,2426 N CRAMER ST,APARTMENT,1929,1.0,1,703,1,1,0,2015-05,"95,000",5790,3
083-0185-100,CHATEAU,6045 W CALUMET RD,TOWN HOUSE,1970,2.0,1,"1,311",3,2,1,2015-10,"45,000",5120,9
554-0122-000,CHEROKEE POINT,3534 S TOLDT CR,TOWNHOUSE,2003,1.0,1,"1,671",2,2,0,2015-07,"139,900",5312,11
554-0128-000,CHEROKEE POINT,3554 S TOLDT CR,TOWNHOUSE,2003,1.0,1,"1,463",2,2,0,2015-08,"178,000",5312,11
554-0120-000,CHEROKEE POINT,3530 S TOLDT CR,TOWNHOUSE,2003,1.0,1,"1,426",2,2,0,2015-10,"144,800",5312,11
554-0121-000,CHEROKEE POINT,3532 S TOLDT CR,TOWNHOUSE,2003,1.0,1,"1,426",2,2,0,2015-11,"95,000",5312,11
554-0222-000,CHEROKEE POINT,3555 S TOLDT CR,UNKWN,0,1.0,1,"1,401",2,2,0,2015-09,"131,000",5312,11
393-0904-000,CITY GREEN CONDOMINIUM,1111 N MARSHALL ST,APARTMENT,2007,1.0,1,"2,205",3,2,0,2015-09,"390,000",5906,4
393-0920-000,CITY GREEN CONDOMINIUM,1111 N MARSHALL ST,APARTMENT,2007,1.0,1,"1,865",2,2,0,2015-05,"485,000",5906,4
393-0888-000,CITY GREEN CONDOMINIUM,1111 N MARSHALL ST,APARTMENT,2007,1.0,1,"1,780",2,2,0,2015-08,"379,900",5906,4
393-0898-000,CITY GREEN CONDOMINIUM,1111 N MARSHALL ST,APARTMENT,2007,1.0,1,"1,780",2,2,0,2015-07,"392,500",5906,4
393-0903-000,CITY GREEN CONDOMINIUM,1111 N MARSHALL ST,APARTMENT,2007,1.0,1,"1,780",2,2,0,2015-06,"383,000",5906,4
393-0901-000,CITY GREEN CONDOMINIUM,1111 N MARSHALL ST,APARTMENT,2007,1.0,1,"1,637",2,2,0,2015-01,"440,000",5906,4
393-0917-000,CITY GREEN CONDOMINIUM,1111 N MARSHALL ST,APARTMENT,2007,1.0,1,"1,377",1,1,1,2015-11,"382,000",5906,4
354-1301-000,CITY VIEW/SKYLINE CONDOS,1825 N COMMERCE ST,APARTMENT,2003,1.0,1,"1,586",2,2,0,2015-01,"278,000",5969,6
396-0442-000,CITYSIDE PLAZA,239 E CHICAGO ST,WAREHOUSE,1915,0,1,"1,557",2,2,0,2015-05,"350,000",5384,4
396-0414-000,CITYSIDE PLAZA,239 E CHICAGO ST,WAREHOUSE,1915,0,1,"1,450",2,2,0,2015-07,"346,000",5384,4
396-0426-000,CITYSIDE PLAZA,239 E CHICAGO ST,WAREHOUSE,1915,0,1,"1,450",2,2,0,2015-07,"329,000",5384,4
396-0413-000,CITYSIDE PLAZA,239 E CHICAGO ST,WAREHOUSE,1915,0,1,"1,070",2,2,0,2015-10,"233,500",5384,4
396-0443-000,CITYSIDE PLAZA,239 E CHICAGO ST,WAREHOUSE,1915,0,1,"1,070",2,2,0,2015-10,"259,900",5384,4
255-0117-000,CLOISTERS NW,4215170 N 100TH ST,APARTMENT,1975,1.0,1,"1,051",2,2,0,2015-11,"60,000",5210,5
255-0082-000,CLOISTERS NW,4215111 N 100TH ST,APARTMENT,1975,1.0,1,"1,023",2,2,0,2015-06,"65,000",5210,5
255-0207-000,CLOISTERS NW,4215364 N 100TH ST,APARTMENT,1975,1.0,1,988,2,2,0,2015-09,"47,000",5210,5
255-0180-000,CLOISTERS NW,4215321 N 100TH ST,APARTMENT,1975,1.0,1,954,1,1,0,2015-06,"44,000",5210,5
255-0108-000,CLOISTERS NW,4215161 N 100TH ST,APARTMENT,1975,1.0,1,787,1,1,0,2015-05,"30,400",5210,5
255-0152-000,CLOISTERS NW,4215249 N 100TH ST,APARTMENT,1975,1.0,1,728,1,1,0,2015-04,"32,000",5210,5
255-0196-000,CLOISTERS NW,4215345 N 100TH ST,APARTMENT,1975,1.0,1,728,1,1,0,2015-10,"22,000",5210,5
255-0212-000,CLOISTERS NW,4215369 N 100TH ST,APARTMENT,1975,1.0,1,728,1,1,0,2015-07,"30,700",5210,5
353-1422-000,COBBLERS LOFTS,234 E RESERVOIR AV,apartment,1917,1.0,1,"1,650",3,2,0,2015-05,"227,000",5945,6
353-1423-000,COBBLERS LOFTS,234 E RESERVOIR AV,apartment,1917,1.0,1,"1,255",2,2,0,2015-08,"223,900",5945,6
353-1432-000,COBBLERS LOFTS,234 E RESERVOIR AV,apartment,1917,1.0,1,"1,200",2,2,0,2015-06,"174,900",5945,6
716-0343-000,COLLEGE HEIGHTS,1916 W SALEM ST,MIXED STYLES,1974,2.0,1,"1,100",2,1,1,2015-11,"64,000",5360,13
716-0325-000,COLLEGE HEIGHTS,1924 W SALEM ST,MIXED STYLES,1974,2.0,1,944,2,1,1,2015-07,"59,900",5360,13
526-1288-000,COLONY RIDGE,34798 S 91ST ST,APARTMENT,1981,1.0,1,"1,055",2,1,0,2015-07,"78,000",5302,11
526-1281-000,COLONY RIDGE,34791 S 91ST ST,APARTMENT,1981,1.0,1,964,2,1,0,2015-09,"76,000",5302,11
526-1286-000,COLONY RIDGE,34796 S 91ST ST,APARTMENT,1981,1.0,1,963,2,1,0,2015-04,"49,000",5302,11
356-1248-000,COMMODORE,1983 N SUMMIT AV,APARTMENT,1922,1.0,1,"1,122",2,1,0,2015-05,"137,500",5885,3
356-1251-000,COMMODORE,1983 N SUMMIT AV,APARTMENT,1922,1.0,1,"1,122",2,1,0,2015-05,"145,000",5885,3
525-1600-000,CORNERSTONE CROSSING,3243 S 92ND ST,APARTMENT,2002,1.0,1,"1,174",2,2,0,2015-07,"90,000",5297,11
525-1596-000,CORNERSTONE CROSSING,3243 S 92ND ST,APARTMENT,2002,1.0,1,"1,150",2,2,0,2015-10,"87,500",5297,11
525-1572-000,CORNERSTONE CROSSING,3243 S 92ND ST,APARTMENT,2002,1.0,1,"1,117",2,2,0,2015-10,"85,000",5297,11
525-1587-000,CORNERSTONE CROSSING,3243 S 92ND ST,APARTMENT,2002,1.0,1,"1,117",2,2,0,2015-01,"82,000",5297,11
525-1591-000,CORNERSTONE CROSSING,3243 S 92ND ST,APARTMENT,2002,1.0,1,"1,076",1,1,0,2015-04,"68,000",5297,11
466-1561-100,CORNERSTONE TOWNHOMES,2268 S MOUND ST,UNKWN,0,2.0,1,"1,539",3,1,0,2015-06,"185,000",5309,14
466-1562-100,CORNERSTONE TOWNHOMES,2270 S MOUND ST,UNKWN,0,2.0,1,"1,539",3,1,0,2015-04,"185,000",5309,14
393-0663-000,COURTYARD SQUARE,1108 N MILWAUKEE ST,APARTMENT,1983,1.0,1,975,2,2,0,2015-05,"145,200",5987,4
393-0667-000,COURTYARD SQUARE,1108 N MILWAUKEE ST,APARTMENT,1983,1.0,1,975,2,2,0,2015-06,"147,000",5987,4
393-0684-000,COURTYARD SQUARE,1108 N MILWAUKEE ST,APARTMENT,1983,1.0,1,975,2,2,0,2015-08,"155,000",5987,4
393-0698-000,COURTYARD SQUARE,1108 N MILWAUKEE ST,APARTMENT,1983,1.0,1,975,2,2,0,2015-05,"155,000",5987,4
393-0717-000,COURTYARD SQUARE,1108 N MILWAUKEE ST,APARTMENT,1983,1.0,1,975,2,2,0,2015-01,"144,000",5987,4
393-0723-000,COURTYARD SQUARE,1108 N MILWAUKEE ST,APARTMENT,1983,1.0,1,975,2,2,0,2015-02,"157,500",5987,4
393-0725-000,COURTYARD SQUARE,1108 N MILWAUKEE ST,APARTMENT,1983,1.0,1,975,2,2,0,2015-09,"152,000",5987,4
393-0727-000,COURTYARD SQUARE,1108 N MILWAUKEE ST,APARTMENT,1983,1.0,1,975,2,2,0,2015-06,"165,000",5987,4
393-0729-000,COURTYARD SQUARE,1108 N MILWAUKEE ST,APARTMENT,1983,1.0,1,975,2,2,0,2015-05,"162,000",5987,4
353-1295-000,CRESCENT CONDOS,1757 N HUBBARD ST,TOWNHOUSE,2000,3.0,1,"2,500",3,4,1,2015-06,"425,000",5959,6
393-0487-100,CUDAHY CONDOS,777 N PROSPECT AV,APARTMENT,1907,1.0,1,"1,770",2,2,0,2015-03,"477,500",5991,4
354-1521-000,DeSOUSA CONDOMINIUM,2116 N HOLTON ST,DUPLEX,1900,1.0,1,839,2,2,0,2015-12,"90,000",5905,6
359-1302-000,DIAMOND TOWER,1633 N PROSPECT AV,HI-RISE,1982,1.0,1,"1,326",2,2,0,2015-06,"265,000",5920,3
359-1218-000,DIAMOND TOWER,1633 N PROSPECT AV,HI-RISE,1982,1.0,1,"1,136",2,2,0,2015-06,"199,900",5920,3
359-1242-000,DIAMOND TOWER,1633 N PROSPECT AV,HI-RISE,1982,1.0,1,"1,084",2,2,0,2015-07,"178,000",5920,3
359-1232-000,DIAMOND TOWER,1633 N PROSPECT AV,HI-RISE,1982,1.0,1,936,2,1,0,2015-07,"135,000",5920,3
359-1250-000,DIAMOND TOWER,1633 N PROSPECT AV,HI-RISE,1982,1.0,1,887,1,1,0,2015-10,"168,000",5920,3
359-1283-000,DIAMOND TOWER,1633 N PROSPECT AV,HI-RISE,1982,1.0,1,887,1,1,0,2015-07,"185,000",5920,3
359-1202-000,DIAMOND TOWER,1633 N PROSPECT AV,HI-RISE,1982,1.0,1,626,1,1,0,2015-10,"134,000",5920,3
319-1236-100,DOWNER SQUARE,2533 N DOWNER AV,APARTMENT,1922,1.0,1,573,0,1,0,2015-12,"50,000",5775,3
501-0704-000,EAST NOCK STREET CONDO,2745 S SHORE DR,APARTMENT,1961,1.0,1,716,2,1,0,2015-08,"125,000",5274,14
355-1892-000,EAST RIVER ROW,2009 N CAMBRIDGE AV,townhouse,2006,3.0,1,"2,057",2,2,0,2015-03,"232,000",5870,3
319-1135-000,EASTMORE,2527 N STOWELL AV,APARTMENT,1913,1.0,1,"1,395",2,1,0,2015-09,"155,000",5730,3
319-1132-000,EASTMORE,2527 N STOWELL AV,APARTMENT,1913,1.0,1,"1,336",2,1,0,2015-07,"149,000",5730,3
319-1283-000,EASTTOWN,2588 N FARWELL AV,TOWNHOUSE,1991,2.0,1,"1,446",2,2,1,2015-08,"200,000",5780,3
319-1295-000,EASTTOWN,2564 N FARWELL AV,TOWNHOUSE,1991,2.0,1,"1,446",2,2,1,2015-08,"185,000",5780,3
354-1805-000,EDGE CONDOMINIUMS,1902 N COMMERCE ST,APARTMENT,2010,1.0,1,"1,194",2,2,0,2015-02,"200,000",5825,6
354-1820-000,EDGE CONDOMINIUMS,1902 N COMMERCE ST,APARTMENT,2010,1.0,1,"1,107",2,2,0,2015-05,"241,250",5825,6
354-1823-000,EDGE CONDOMINIUMS,1902 N COMMERCE ST,APARTMENT,2010,1.0,1,"1,063",1,2,0,2015-06,"240,000",5825,6
354-1865-000,EDGE CONDOMINIUMS,1902 N COMMERCE ST,APARTMENT,2010,1.0,1,"1,063",1,2,0,2015-08,"243,000",5825,6
354-1849-000,EDGE CONDOMINIUMS,1902 N COMMERCE ST,APARTMENT,2010,1.0,1,974,1,1,0,2015-03,"200,000",5825,6
354-1803-000,EDGE CONDOMINIUMS,1902 N COMMERCE ST,APARTMENT,2010,1.0,1,952,1,1,0,2015-08,"170,000",5825,6
354-1833-000,EDGE CONDOMINIUMS,1902 N COMMERCE ST,APARTMENT,2010,1.0,1,804,1,1,0,2015-09,"159,000",5825,6
354-1848-000,EDGE CONDOMINIUMS,1902 N COMMERCE ST,APARTMENT,2010,1.0,1,804,1,1,0,2015-10,"158,500",5825,6
355-1312-100,EDGEWATER TERRACE,1707 N PROSPECT AV,HI-RISE,1967,1.0,1,998,2,2,0,2015-05,"107,500",5800,3
355-1293-100,EDGEWATER TERRACE,1707 N PROSPECT AV,HI-RISE,1967,1.0,1,650,1,1,0,2015-08,"99,000",5800,3
355-1338-110,EDGEWATER TERRACE,170715C N PROSPECT AV,HI-RISE,1967,1.0,1,650,1,1,0,2015-11,"101,800",5800,3
355-1343-100,EDGEWATER TERRACE,1707 N PROSPECT AV,HI-RISE,1967,1.0,1,650,1,1,0,2015-09,"110,000",5800,3
319-1331-000,FARWELL MANOR CONDOMINIUMS,2617 N FARWELL AV,TOWNHOUSE,1999,2.5,1,"1,698",3,2,1,2015-08,"251,500",5505,3
359-1060-000,FENWICK CONDOMINIUM,1409 N PROSPECT AV,APARTMENT,1963,1.0,1,640,1,1,0,2015-09,"67,000",5930,3
359-1049-000,FENWICK CONDOMINIUM,1409 N PROSPECT AV,APARTMENT,1963,1.0,1,405,0,1,0,2015-10,"38,000",5930,3
360-1715-000,FLATIRON CONDOMINIUM,1541 N JEFFERSON ST,APARTMENT,2008,1.0,1,915,1,1,0,2015-01,"148,000",5894,3
360-1727-000,FLATIRON CONDOMINIUM,1541 N JEFFERSON ST,APARTMENT,2008,1.0,1,740,1,1,0,2015-08,"154,000",5894,3
557-1452-000,FOREST COURT,6400 W HOWARD AV,APARTMENT,1980,1.0,1,984,2,1,0,2015-09,"49,000",5315,11
557-1459-000,FOREST COURT,6336 W FOREST HOME AV,APARTMENT,1980,1.0,1,984,2,1,0,2015-12,"51,500",5315,11
557-1462-000,FOREST COURT,6336 W FOREST HOME AV,APARTMENT,1980,1.0,1,984,2,1,0,2015-07,"64,000",5315,11
